# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-a" "DataBase/Arabidopsis_thaliana.TAIR10.54.gff3" "-t" "gene" "-g" "ID" "-o" "AtAgo1_RNA-seq_featureCounts.txt" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam" 
Geneid	Chr	Start	End	Strand	Length	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam
gene:AT1G53635	1	20019287	20019835	-	549	0	2	4	2	0	0	3	4
gene:AT1G53640	1	20020885	20025541	-	4657	2	10	6	6	3	4	5	10
gene:AT1G53645	1	20026016	20028756	-	2741	317	461	502	484	596	569	374	417
gene:AT1G53650	1	20028923	20031619	-	2697	117	137	193	147	259	227	130	146
gene:AT1G53655	1	20032703	20033724	+	1022	2	1	0	1	1	0	1	0
gene:AT1G53660	1	20033885	20036189	+	2305	7	10	4	2	18	8	4	16
gene:AT1G53670	1	20036631	20038261	+	1631	828	878	745	931	827	925	953	759
gene:AT1G53680	1	20038320	20039164	+	845	25	28	45	40	19	12	8	26
gene:AT1G53690	1	20042452	20043626	-	1175	4	3	7	1	0	0	0	1
gene:AT1G53700	1	20048434	20050294	+	1861	22	16	45	44	16	12	27	16
gene:AT1G53705	1	20050475	20051451	-	977	0	0	0	0	0	0	0	0
gene:AT1G53708	1	20052393	20053195	+	803	6	2	6	4	6	4	7	7
gene:AT1G53710	1	20053161	20056396	-	3236	174	205	256	211	353	332	209	276
gene:AT1G53720	1	20056526	20059803	+	3278	215	312	332	358	469	468	286	374
gene:AT1G53730	1	20061405	20065713	+	4309	552	645	461	562	560	462	650	1148
gene:AT1G53750	1	20065394	20068500	-	3107	2240	2716	2478	2877	3810	3750	2347	2859
gene:AT1G53760	1	20068965	20071171	-	2207	247	234	230	278	337	332	258	337
gene:AT1G53770	1	20071251	20073863	-	2613	202	226	247	275	306	282	287	330
gene:AT1G53780	1	20073989	20079022	-	5034	1636	1971	1794	1802	1701	1522	1790	1714
gene:AT1G53790	1	20079081	20081464	-	2384	77	82	62	86	224	161	67	94
gene:AT1G53800	1	20081644	20084551	+	2908	1186	1341	1510	1522	959	915	1064	1295
gene:AT1G53815	1	20090249	20090962	-	714	0	0	0	0	0	0	0	0
gene:AT1G53820	1	20091491	20092423	+	933	0	0	0	0	0	2	0	0
gene:AT1G53830	1	20098522	20100978	+	2457	171	269	261	274	185	229	83	243
gene:AT1G53840	1	20101299	20103690	+	2392	1372	1699	1553	1995	1511	1566	1570	1640
gene:AT1G53850	1	20103756	20106077	-	2322	413	588	530	560	649	673	451	549
gene:AT1G53860	1	20107017	20109665	-	2649	25	20	21	24	50	39	29	36
gene:AT1G53870	1	20112141	20113960	+	1820	103	132	96	144	18	22	138	85
gene:AT1G53875	1	20114920	20115845	+	926	32	18	27	32	0	2	26	16
gene:AT1G53880	1	20115874	20118434	+	2561	185	221	198	205	240	270	152	211
gene:AT1G53885	1	20119506	20120480	+	975	410	487	212	488	98	84	320	183
gene:AT1G53887	1	20122332	20123140	-	809	109	106	68	96	177	176	78	120
gene:AT1G53890	1	20124706	20126525	+	1820	135	152	109	152	24	12	119	79
gene:AT1G53900	1	20127545	20131050	+	3506	218	219	206	226	241	277	179	216
gene:AT1G53903	1	20132071	20133045	+	975	465	565	215	376	85	89	317	179
gene:AT1G53910	1	20134844	20137013	+	2170	2232	2510	2194	2313	3709	3604	2522	2899
gene:AT1G53920	1	20137537	20139716	+	2180	73	110	77	85	57	91	65	70
gene:AT1G53930	1	20140279	20140887	-	609	0	2	0	0	0	0	0	0
gene:AT1G53935	1	20142065	20142866	-	802	6	0	0	0	0	0	0	4
gene:AT1G53940	1	20143144	20144974	+	1831	20	21	27	12	0	0	17	32
gene:AT1G53945	1	20146393	20146813	-	421	0	0	0	0	0	3	0	0
gene:AT1G53950	1	20147503	20148068	-	566	10	12	6	6	8	6	12	20
gene:AT1G53970	1	20148419	20149749	+	1331	0	0	2	0	0	4	2	0
gene:AT1G53980	1	20148899	20149728	-	830	0	0	0	0	0	0	0	0
gene:AT1G53990	1	20151016	20152752	+	1737	35	55	26	35	5	12	30	39
gene:AT1G54000	1	20154154	20156520	-	2367	1014	1156	1216	960	1714	1886	1113	1820
gene:AT1G54010	1	20158589	20160864	-	2276	547	681	742	729	785	615	561	842
gene:AT1G54020	1	20161555	20163750	-	2196	24	21	16	36	86	42	22	22
gene:AT1G54030	1	20167597	20169684	+	2088	664	843	835	779	2093	1680	620	878
gene:AT1G54040	1	20170715	20173949	-	3235	448	591	600	816	42	154	504	537
gene:AT1G54050	1	20179357	20180566	-	1210	219	223	110	114	54	72	257	102
gene:AT1G54060	1	20180610	20182374	+	1765	510	580	538	555	603	535	664	622
gene:AT1G54070	1	20182581	20183505	+	925	1	2	0	2	0	0	3	1
gene:AT1G54080	1	20183545	20187096	-	3552	1192	1428	1619	1469	2246	2180	1295	1487
gene:AT1G54090	1	20189472	20191900	+	2429	758	841	677	823	836	674	736	962
gene:AT1G54095	1	20192768	20194099	+	1332	12	10	17	12	6	8	11	6
gene:AT1G54100	1	20194712	20199193	-	4482	3764	4147	2700	3596	4804	3944	5176	4092
gene:AT1G54110	1	20199310	20201787	+	2478	66	76	78	72	106	130	64	92
gene:AT1G54115	1	20201806	20204412	+	2607	513	547	565	536	559	536	671	550
gene:AT1G54120	1	20206930	20207555	+	626	34	22	45	42	24	38	22	17
gene:AT1G54130	1	20210772	20213942	+	3171	1036	1330	1044	1209	891	777	1106	1104
gene:AT1G54140	1	20213899	20215265	-	1367	169	203	216	226	226	260	138	169
gene:AT1G54150	1	20215395	20217489	+	2095	241	279	241	275	365	365	230	271
gene:AT1G54160	1	20217336	20219452	-	2117	43	64	61	42	125	149	53	75
gene:AT1G54170	1	20221029	20226055	-	5027	585	593	645	687	768	620	564	639
gene:AT1G54180	1	20227168	20230237	+	3070	73	40	81	99	82	95	64	136
gene:AT1G54200	1	20235465	20237358	+	1894	92	101	128	145	151	162	72	130
gene:AT1G54210	1	20241226	20242641	+	1416	109	157	116	130	117	129	134	136
gene:AT1G54215	1	20242878	20243730	+	853	2	4	4	2	4	2	0	12
gene:AT1G54217	1	20243883	20245555	-	1673	27	37	45	52	13	28	27	38
gene:AT1G54220	1	20246026	20250345	-	4320	387	485	438	550	636	680	390	463
gene:AT1G54230	1	20250518	20252365	+	1848	0	0	0	0	0	0	0	0
gene:AT1G54240	1	20252718	20254708	+	1991	0	0	0	0	0	0	0	0
gene:AT1G54250	1	20254938	20256688	+	1751	138	149	173	185	248	261	151	170
gene:AT1G54260	1	20256936	20259417	+	2482	153	218	199	197	206	233	151	215
gene:AT1G54270	1	20259547	20262266	+	2720	2394	2489	2406	2338	3655	3327	2362	2556
gene:AT1G54280	1	20262468	20267859	-	5392	12	2	4	6	6	4	4	14
gene:AT1G54290	1	20268474	20270140	-	1667	213	239	246	230	341	312	266	237
gene:AT1G54300	1	20270810	20272106	+	1297	0	2	0	0	1	0	0	0
gene:AT1G54310	1	20273567	20275574	+	2008	237	250	229	234	108	128	243	197
gene:AT1G54320	1	20275534	20277981	-	2448	893	1129	1067	1073	1840	1698	958	1185
gene:AT1G54330	1	20279507	20280952	-	1446	5	6	2	10	12	10	1	6
gene:AT1G54340	1	20283326	20286786	+	3461	399	535	485	544	1048	957	381	554
gene:AT1G54350	1	20286856	20290401	+	3546	1238	1606	1451	1596	1194	1264	1226	1456
gene:AT1G54360	1	20290556	20293324	+	2769	465	532	547	499	757	771	425	514
gene:AT1G54370	1	20293151	20297236	-	4086	368	468	437	445	465	416	360	418
gene:AT1G54380	1	20297805	20300979	-	3175	322	306	305	354	394	317	270	358
gene:AT1G54385	1	20301072	20303949	-	2878	145	154	229	120	176	161	120	139
gene:AT1G54390	1	20304515	20307110	-	2596	299	263	335	328	458	393	293	316
gene:AT1G54400	1	20307572	20308846	+	1275	6	2	10	4	10	4	4	10
gene:AT1G54410	1	20309473	20310850	-	1378	11378	13311	15614	17012	27384	33868	9607	11268
gene:AT1G54420	1	20311619	20312418	+	800	0	0	0	0	0	0	0	0
gene:AT1G54440	1	20322964	20328238	+	5275	331	463	428	397	559	457	372	401
gene:AT1G54445	1	20332149	20332970	+	822	0	0	0	0	0	0	0	0
gene:AT1G54450	1	20336203	20339769	-	3567	49	62	86	84	189	144	74	114
gene:AT1G54460	1	20340572	20343554	-	2983	474	628	652	626	1181	991	483	686
gene:AT1G54470	1	20344698	20348097	+	3400	2	0	0	2	4	1	0	0
gene:AT1G54475	1	20348397	20349032	+	636	0	0	0	0	0	0	0	0
gene:AT1G54490	1	20350109	20356916	+	6808	961	1231	1123	1148	1819	1524	980	1238
gene:AT1G54500	1	20356954	20357879	-	926	2787	3070	2999	3531	1939	2246	2767	3071
gene:AT1G54510	1	20358319	20362624	-	4306	214	219	257	243	402	292	189	255
gene:AT1G54520	1	20363393	20366123	+	2731	2060	2515	2071	2740	1592	1815	2001	2248
gene:AT1G54530	1	20366313	20367117	+	805	16	30	18	24	14	6	8	17
gene:AT1G54540	1	20367553	20368511	-	959	56	41	74	48	18	22	26	32
gene:AT1G54550	1	20369651	20370986	+	1336	0	0	0	0	0	0	0	0
gene:AT1G54560	1	20371469	20380156	-	8688	1	4	2	0	2	0	0	2
gene:AT1G54570	1	20380435	20385380	-	4946	460	586	595	738	624	437	467	496
gene:AT1G54575	1	20386809	20387710	+	902	204	187	297	262	990	854	229	226
gene:AT1G54580	1	20389347	20391147	+	1801	848	916	1169	1165	1326	1234	921	1165
gene:AT1G54590	1	20391560	20393503	-	1944	2	0	4	8	14	0	0	4
gene:AT1G54610	1	20393664	20397295	-	3632	814	1010	1028	1084	1106	1035	918	1079
gene:AT1G54620	1	20400211	20401025	-	815	0	0	0	0	0	0	0	0
gene:AT1G54630	1	20401357	20403166	-	1810	915	959	1075	1064	1346	1440	1009	1113
gene:AT1G54640	1	20403892	20404807	-	916	0	0	0	0	0	0	0	0
gene:AT1G54650	1	20405467	20407753	-	2287	110	135	108	128	156	126	63	92
gene:AT1G54680	1	20413012	20414574	+	1563	36	64	46	55	34	32	43	78
gene:AT1G54690	1	20414316	20415287	-	972	361	406	476	456	461	535	332	375
gene:AT1G54700	1	20415898	20416145	+	248	0	0	0	0	0	0	0	0
gene:AT1G54710	1	20416770	20421156	-	4387	562	568	680	748	804	651	608	546
gene:AT1G54720	1	20422831	20423754	+	924	0	0	0	0	0	0	0	0
gene:AT1G54730	1	20424332	20430194	+	5863	391	394	358	329	458	425	451	507
gene:AT1G54740	1	20430769	20431986	+	1218	1820	2000	799	1512	767	601	2845	2506
gene:AT1G54760	1	20433912	20434397	+	486	0	0	5	0	0	2	0	0
gene:AT1G54770	1	20434550	20436453	+	1904	236	254	271	337	380	318	289	266
gene:AT1G54773	1	20436502	20436785	+	284	6	1	8	10	13	13	2	8
gene:AT1G54775	1	20437784	20438014	-	231	0	0	0	0	0	0	0	0
gene:AT1G54780	1	20439383	20441159	+	1777	4351	4418	4895	6517	4151	5830	3968	4150
gene:AT1G54790	1	20440979	20444066	-	3088	132	168	187	239	123	180	99	112
gene:AT1G54820	1	20447157	20450916	+	3760	366	445	514	598	156	209	305	316
gene:AT1G54830	1	20451083	20452671	+	1589	394	381	432	463	457	454	322	376
gene:AT1G54840	1	20452593	20454266	-	1674	16	15	32	21	20	30	20	34
gene:AT1G54850	1	20454389	20456220	+	1832	122	138	178	142	154	220	147	148
gene:AT1G54860	1	20457257	20458631	-	1375	0	0	6	0	0	0	0	0
gene:AT1G54870	1	20458952	20460647	+	1696	0	2	20	2	5	5	16	8
gene:AT1G54890	1	20462940	20464697	+	1758	24	49	36	32	16	20	20	53
gene:AT1G54920	1	20470678	20475193	+	4516	950	1200	1176	1291	1318	1086	1071	1411
gene:AT1G54930	1	20478030	20479769	-	1740	2	2	15	11	4	2	9	6
gene:AT1G54940	1	20481648	20484799	+	3152	15	19	18	4	4	1	12	19
gene:AT1G54950	1	20488088	20491291	-	3204	0	0	0	0	0	1	0	0
gene:AT1G54953	1	20495106	20495432	+	327	0	0	0	0	0	0	0	0
gene:AT1G54957	1	20497904	20498468	+	565	0	1	0	0	1	6	0	0
gene:AT1G54960	1	20499776	20504076	+	4301	38	69	75	113	167	157	50	39
gene:AT1G54970	1	20504901	20506504	+	1604	201	235	66	80	4	10	104	172
gene:AT1G54980	1	20507375	20508355	-	981	0	0	0	0	0	0	0	2
gene:AT1G54990	1	20511519	20513681	+	2163	579	885	798	853	1225	1063	629	725
gene:AT1G55000	1	20514634	20516558	+	1925	699	844	746	833	823	922	879	928
gene:AT1G55010	1	20516916	20517531	+	616	2	10	24	13	0	0	10	16
gene:AT1G55020	1	20525654	20530468	+	4815	816	1073	939	903	663	388	593	1040
gene:AT1G55030	1	20530417	20532151	-	1735	0	0	0	0	4	2	1	0
gene:AT1G55040	1	20534874	20539189	+	4316	144	190	231	152	174	159	144	126
gene:AT1G55050	1	20541837	20545861	+	4025	28	38	41	33	74	59	22	37
gene:AT1G55060	1	20549533	20550225	+	693	0	0	1	0	0	0	1	0
gene:AT1G55070	1	20551452	20552633	+	1182	0	0	0	0	0	0	0	0
gene:AT1G55080	1	20552905	20554272	-	1368	103	128	158	143	341	329	113	145
gene:AT1G55090	1	20554352	20558529	+	4178	830	935	947	1039	1176	1219	873	986
gene:AT1G55110	1	20560258	20563269	-	3012	649	818	665	949	1287	940	562	619
gene:AT1G55120	1	20566030	20569322	+	3293	109	87	103	133	430	263	59	130
gene:AT1G55130	1	20569573	20572489	+	2917	235	366	424	436	542	414	310	381
gene:AT1G55140	1	20572405	20574382	-	1978	310	316	417	420	242	301	314	321
gene:AT1G55150	1	20574474	20577351	+	2878	440	539	470	477	451	422	441	515
gene:AT1G55160	1	20577377	20580010	+	2634	332	309	267	292	298	330	354	461
gene:AT1G55152	1	20577424	20578308	-	885	0	0	0	0	0	0	0	0
gene:AT1G55170	1	20580274	20581975	+	1702	142	142	183	156	145	178	148	137
gene:AT1G55175	1	20582965	20584859	+	1895	9	6	11	12	5	14	8	4
gene:AT1G55180	1	20585008	20587723	-	2716	71	144	189	179	142	109	88	119
gene:AT1G55190	1	20588397	20589199	+	803	189	197	238	226	252	306	263	191
gene:AT1G55200	1	20589129	20593000	-	3872	37	37	72	57	93	63	39	59
gene:AT1G55205	1	20594443	20596034	+	1592	35	35	41	22	32	34	28	42
gene:AT1G55207	1	20595969	20596498	-	530	4	6	2	4	4	0	0	0
gene:AT1G55210	1	20597734	20598768	-	1035	485	436	814	732	4316	3372	347	500
gene:AT1G55220	1	20600883	20601436	-	554	0	0	0	0	2	2	0	0
gene:AT1G55230	1	20602819	20604033	+	1215	2	0	2	2	6	6	0	2
gene:AT1G55240	1	20604892	20606411	+	1520	51	50	41	82	20	18	51	64
gene:AT1G55250	1	20606953	20612649	+	5697	394	502	594	480	523	496	398	461
gene:AT1G55260	1	20614573	20616466	+	1894	490	656	661	742	272	374	495	568
gene:AT1G55265	1	20617313	20618005	+	693	103	122	132	173	635	563	87	117
gene:AT1G55270	1	20617954	20620146	-	2193	345	372	394	460	473	394	422	408
gene:AT1G55280	1	20622930	20624794	-	1865	111	99	90	139	139	95	115	106
gene:AT1G55290	1	20626029	20627513	-	1485	23	14	2	2	0	0	2	10
gene:AT1G55300	1	20627907	20629692	-	1786	158	165	107	128	133	124	170	148
gene:AT1G55310	1	20629698	20633007	+	3310	751	834	854	746	763	704	637	752
gene:AT1G55320	1	20633096	20636892	+	3797	201	238	217	233	265	189	117	159
gene:AT1G55325	1	20637333	20648434	+	11102	853	1006	955	1012	1087	962	912	946
gene:AT1G55330	1	20648465	20648891	-	427	67	60	77	76	16	21	85	143
gene:AT1G55335	1	20648469	20648832	+	364	0	0	0	0	0	0	0	0
gene:AT1G55340	1	20651814	20653764	+	1951	377	430	530	541	556	569	369	368
gene:AT1G55350	1	20653740	20665110	-	11371	1473	1832	2036	1813	1712	1638	1658	1864
gene:AT1G55360	1	20666180	20668817	-	2638	1225	1328	1437	1609	881	986	1141	1478
gene:AT1G55365	1	20673455	20674503	-	1049	2	0	0	0	0	0	0	4
gene:AT1G55370	1	20673768	20676449	+	2682	469	607	535	653	263	291	486	559
gene:AT1G55380	1	20676504	20678607	-	2104	14	14	8	10	12	14	16	18
gene:AT1G55390	1	20680876	20683143	-	2268	6	4	10	2	10	4	6	10
gene:AT1G55420	1	20691591	20694039	-	2449	8	19	2	14	26	18	22	36
gene:AT1G55430	1	20697392	20699687	-	2296	18	18	28	12	24	18	8	7
gene:AT1G55440	1	20701363	20703460	-	2098	20	15	0	2	0	2	6	2
gene:AT1G55450	1	20704915	20707071	-	2157	1734	2145	1144	2144	2721	2112	1575	1234
gene:AT1G55460	1	20707307	20709027	+	1721	657	676	533	655	667	609	623	627
gene:AT1G55475	1	20711465	20713560	+	2096	47	108	101	78	130	106	85	101
gene:AT1G55480	1	20713499	20715611	+	2113	1981	2468	2325	2762	2376	2837	1896	2375
gene:AT1G55490	1	20715563	20719261	-	3699	5984	7783	9877	9820	5889	6585	6168	7449
gene:AT1G55500	1	20719473	20722856	+	3384	1047	1221	1209	1314	927	733	922	867
gene:AT1G55510	1	20723279	20725747	+	2469	188	253	161	255	178	188	273	252
gene:AT1G55520	1	20725470	20728093	-	2624	335	353	384	432	338	310	304	319
gene:AT1G55530	1	20729125	20731356	-	2232	916	921	535	673	858	811	883	608
gene:AT1G55535	1	20731589	20734066	-	2478	144	202	207	173	237	237	110	179
gene:AT1G55540	1	20734446	20743188	-	8743	455	508	584	612	576	517	541	605
gene:AT1G55546	1	20743828	20745109	+	1282	0	1	0	1	1	2	0	2
gene:AT1G55550	1	20748639	20753079	+	4441	43	68	74	127	94	131	43	43
gene:AT1G55560	1	20754217	20756656	-	2440	0	0	0	0	2	0	0	0
gene:AT1G55570	1	20757767	20760268	+	2502	0	0	0	2	0	0	0	0
gene:AT1G55580	1	20763844	20765823	+	1980	39	28	18	18	8	16	42	36
gene:AT1G55590	1	20769300	20771880	-	2581	300	332	273	374	293	298	255	349
gene:AT1G55600	1	20774046	20776294	-	2249	0	0	0	0	2	0	0	0
gene:AT1G55610	1	20779493	20784017	-	4525	134	169	247	180	283	299	118	170
gene:AT1G55620	1	20787074	20791208	-	4135	343	418	430	355	530	432	289	379
gene:AT1G55630	1	20791635	20793581	-	1947	113	106	113	92	98	129	129	114
gene:AT1G55640	1	20793720	20794577	+	858	0	0	0	0	0	0	2	2
gene:AT1G55650	1	20796340	20798594	+	2255	0	0	2	0	2	3	0	0
gene:AT1G55660	1	20800694	20802377	+	1684	0	4	0	0	0	0	0	0
gene:AT1G55670	1	20802670	20803449	-	780	3847	4373	5403	5536	2665	3893	4733	4215
gene:AT1G55673	1	20802971	20803449	+	479	0	0	0	0	0	0	0	0
gene:AT1G55675	1	20803661	20804574	-	914	207	222	248	294	222	258	252	250
gene:AT1G55680	1	20804592	20807940	-	3349	1721	1803	1779	1895	2253	2157	1768	1965
gene:AT1G55690	1	20808199	20813061	-	4863	317	344	494	454	497	425	292	411
gene:AT1G55700	1	20821591	20823640	+	2050	0	0	0	0	2	1	0	4
gene:AT1G55710	1	20825924	20826142	-	219	2	1	0	2	2	2	2	2
gene:AT1G55720	1	20828118	20830640	-	2523	4	3	0	6	1	1	2	1
gene:AT1G55730	1	20831031	20834628	-	3598	183	225	191	254	402	302	173	253
gene:AT1G55740	1	20835256	20838778	-	3523	180	189	235	231	387	374	153	219
gene:AT1G55750	1	20840091	20845899	-	5809	205	278	303	243	325	305	222	272
gene:AT1G55755	1	20846115	20847732	+	1618	0	0	0	0	0	0	0	0
gene:AT1G55760	1	20846872	20849054	-	2183	48	51	69	56	75	54	53	53
gene:AT1G55770	1	20850977	20851664	-	688	0	0	0	2	0	0	0	2
gene:AT1G55775	1	20852491	20853395	-	905	0	4	0	0	15	5	2	0
gene:AT1G55790	1	20853872	20856122	-	2251	0	0	0	0	0	0	0	0
gene:AT1G55800	1	20856526	20857630	-	1105	21	14	0	2	4	0	14	8
gene:AT1G55803	1	20857598	20858643	-	1046	9	5	0	6	1	3	9	6
gene:AT1G55805	1	20858610	20859483	-	874	332	314	310	325	249	375	427	388
gene:AT1G55810	1	20860507	20864287	+	3781	543	583	392	468	552	567	652	767
gene:AT1G55820	1	20864339	20867761	+	3423	283	258	210	229	324	262	176	211
gene:AT1G55830	1	20867559	20870338	-	2780	226	237	216	238	275	208	219	241
gene:AT1G55840	1	20873425	20876346	+	2922	883	988	997	1099	1817	1615	929	1121
gene:AT1G55850	1	20876440	20879482	+	3043	3124	3917	2780	3319	5009	4412	2930	2424
gene:AT1G55860	1	20879900	20893268	-	13369	2695	3751	3930	3683	4642	3522	3592	3549
gene:AT1G55865	1	20893943	20895393	-	1451	10	14	21	13	3	20	9	9
gene:AT1G55870	1	20895582	20898868	+	3287	170	204	240	209	270	239	157	226
gene:AT1G55880	1	20898793	20901247	-	2455	243	277	232	268	280	182	245	294
gene:AT1G55890	1	20901243	20902800	+	1558	448	423	476	448	462	490	467	461
gene:AT1G55900	1	20903053	20905853	+	2801	264	368	400	338	350	390	234	353
gene:AT1G55910	1	20905914	20907414	+	1501	61	113	116	107	420	316	75	116
gene:AT1G55915	1	20907477	20910911	+	3435	50	66	56	59	83	86	40	73
gene:AT1G55917	1	20911125	20912277	-	1153	0	1	2	0	0	0	0	1
gene:AT1G55920	1	20912116	20913565	+	1450	422	459	435	477	2770	2222	372	412
gene:AT1G55928	1	20917190	20918462	+	1273	0	0	0	0	0	2	1	0
gene:AT1G55930	1	20918683	20922786	+	4104	268	352	383	386	340	338	266	368
gene:AT1G55940	1	20922342	20924587	-	2246	12	22	29	32	12	10	15	32
gene:AT1G55945	1	20923651	20924243	+	593	0	0	0	0	0	0	0	0
gene:AT1G55947	1	20925041	20925619	-	579	0	0	0	0	0	0	0	0
gene:AT1G55950	1	20926717	20927545	-	829	8	0	0	0	2	0	0	0
gene:AT1G55960	1	20927643	20930209	-	2567	324	417	342	364	300	281	278	292
gene:AT1G55970	1	20932451	20938352	-	5902	211	312	343	313	223	195	218	212
gene:AT1G55980	1	20938899	20941884	-	2986	171	211	173	217	169	177	210	198
gene:AT1G55990	1	20942487	20942951	-	465	139	160	215	160	83	72	158	146
gene:AT1G56000	1	20944136	20946718	+	2583	294	312	267	332	269	326	329	354
gene:AT1G56010	1	20946571	20949281	-	2711	223	310	272	243	1196	1144	220	327
gene:AT1G56020	1	20951856	20953595	+	1740	81	132	80	74	137	132	126	147
gene:AT1G56030	1	20957098	20958550	-	1453	0	0	0	0	0	0	0	0
gene:AT1G56040	1	20960356	20961870	-	1515	0	0	0	0	0	0	0	0
gene:AT1G56045	1	20962570	20963546	+	977	1220	1465	1498	1294	1908	2063	1349	1519
gene:AT1G56050	1	20963686	20966341	+	2656	343	436	553	555	434	437	400	465
gene:AT1G56060	1	20966528	20967180	-	653	15	42	16	36	45	46	28	11
gene:AT1G56070	1	20967652	20971742	-	4091	19006	21601	21660	20830	27819	27134	24473	23490
gene:AT1G56080	1	20974161	20976372	-	2212	58	82	56	40	92	103	56	42
gene:AT1G56085	1	20976515	20977561	+	1047	0	0	0	0	0	0	0	2
gene:AT1G56090	1	20977541	20979448	-	1908	157	177	136	163	147	167	147	156
gene:AT1G56100	1	20980369	20984115	-	3747	0	0	0	0	0	1	0	0
gene:AT1G56105	1	20983737	20984402	+	666	0	0	0	0	0	0	0	0
gene:AT1G56110	1	20984273	20986952	-	2680	1427	1777	2222	1935	2272	2284	1255	1764
gene:AT1G56120	1	20987128	20993572	-	6445	87	86	108	88	163	144	99	58
gene:AT1G56130	1	20994746	21001013	-	6268	44	74	99	88	84	56	52	84
gene:AT1G56140	1	21001269	21007855	-	6587	487	696	477	579	903	743	567	692
gene:AT1G56145	1	21008057	21014095	-	6039	265	380	417	324	543	454	287	464
gene:AT1G56150	1	21017311	21018122	+	812	100	72	60	80	176	187	94	82
gene:AT1G56160	1	21022384	21023587	+	1204	13	14	6	2	13	4	6	5
gene:AT1G56170	1	21024482	21025902	+	1421	1	0	0	1	0	0	0	0
gene:AT1G56180	1	21024486	21028066	-	3581	274	360	342	338	273	258	325	297
gene:AT1G56190	1	21028137	21030684	+	2548	2818	3632	3258	3422	3659	4181	2859	3490
gene:AT1G56200	1	21030787	21032234	+	1448	1582	1749	1630	1777	1947	2297	1870	1991
gene:AT1G56210	1	21035590	21037285	+	1696	234	184	202	187	162	191	200	251
gene:AT1G56220	1	21042951	21044998	+	2048	6996	7811	6100	7924	3996	4075	8596	7313
gene:AT1G56225	1	21044756	21045708	-	953	0	0	0	0	0	0	0	0
gene:AT1G56230	1	21045993	21049241	-	3249	423	483	620	526	400	381	374	482
gene:AT1G56233	1	21050540	21051017	-	478	0	0	0	0	0	0	0	0
gene:AT1G56240	1	21056099	21057577	-	1479	27	34	18	45	67	43	36	11
gene:AT1G56250	1	21061522	21063047	-	1526	14	24	12	14	27	15	10	10
gene:AT1G56260	1	21064223	21065875	-	1653	42	33	52	39	43	43	32	56
gene:AT1G56270	1	21071017	21071650	-	634	0	0	0	0	2	0	0	0
gene:AT1G56280	1	21072855	21074877	-	2023	7521	8065	6806	8540	7993	7502	7960	8849
gene:AT1G56290	1	21075262	21078797	+	3536	271	281	244	288	288	254	245	280
gene:AT1G56300	1	21078023	21080423	-	2401	747	884	868	1112	729	795	771	655
gene:AT1G56310	1	21082490	21085651	+	3162	173	200	170	185	159	191	146	185
gene:AT1G56320	1	21085548	21086499	-	952	23	67	34	35	32	28	32	32
gene:AT1G56330	1	21086501	21088554	-	2054	944	976	1222	1265	1858	1677	1053	1187
gene:AT1G56340	1	21089565	21092709	-	3145	2149	2895	3516	3137	5926	5536	2228	3150
gene:AT1G56345	1	21092993	21094518	-	1526	99	72	112	72	97	84	74	81
gene:AT1G56350	1	21094743	21098047	+	3305	89	114	152	126	100	119	88	144
gene:AT1G56360	1	21098603	21100842	-	2240	0	0	0	0	0	0	0	0
gene:AT1G56380	1	21101327	21102701	+	1375	0	0	0	0	0	0	0	0
gene:AT1G56385	1	21106245	21106797	-	553	0	0	0	0	0	0	0	0
gene:AT1G56400	1	21111727	21113621	-	1895	0	0	0	0	0	0	0	0
gene:AT1G56410	1	21117147	21119241	+	2095	33	46	29	28	42	24	38	38
