# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-a" "DataBase/Arabidopsis_thaliana.TAIR10.54.gff3" "-t" "lnc_RNA" "-g" "ID" "-o" "AtAgo1_RNA-seq_featureCounts_lnc_RNA.txt" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam" 
Geneid	Chr	Start	End	Strand	Length	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam
transcript:AT2G07045.1	2	7860676	7861044	+	369	0	0	0	0	0	0	0	0
transcript:AT2G07055.1	2	7927600	7927847	-	248	1	0	0	0	0	0	0	1
transcript:AT2G07085.1	2	8100718	8101000	+	283	0	0	0	0	0	0	0	0
transcript:AT2G18917.1	2	8197114	8198103	+	990	59	100	63	80	71	63	89	78
transcript:AT2G07095.1	2	8199241	8199932	+	692	2	0	0	0	0	0	0	0
transcript:AT2G07115.1	2	8278024	8278262	+	239	0	0	0	0	0	0	0	0
transcript:AT2G07135.1	2	8301775	8302012	-	238	0	0	0	0	0	0	0	0
transcript:AT2G07165.1	2	8331185	8331608	-	424	0	0	0	0	0	0	0	0
transcript:AT2G07175.1	2	8375031	8375890	+	860	118	125	150	124	164	183	136	170
transcript:AT2G07225.1	2	8447744	8448283	-	540	0	0	0	0	0	0	0	0
transcript:AT2G07235.1	2	8448053	8448283	+	231	0	0	0	0	0	0	0	0
transcript:AT2G19572.1	2	8470244	8471815	+	1572	452	488	493	538	2749	2205	456	545
transcript:AT2G19582.1	2	8473605	8475221	+	1617	65	54	60	90	58	74	59	93
transcript:AT2G07245.1	2	8488284	8488614	+	331	0	4	6	5	6	2	4	0
transcript:AT2G07255.1	2	8622850	8623133	+	284	2	0	0	0	0	0	0	0
transcript:AT2G07265.1	2	8726067	8726447	-	381	0	0	0	0	3	0	0	2
transcript:AT2G07275.1	2	8728701	8729253	+	553	49	79	47	61	40	53	53	67
transcript:AT2G07285.1	2	8732793	8732997	+	205	0	0	0	0	0	0	0	1
transcript:AT2G07305.1	2	8835103	8836069	+	967	112	122	127	123	81	66	84	112
transcript:AT2G07325.1	2	8926399	8927650	-	1252	36	49	103	78	64	55	35	57
transcript:AT2G07335.1	2	8927868	8929599	+	1732	35	40	39	64	22	14	46	67
transcript:AT2G07345.1	2	8988633	8988845	-	213	363	422	447	477	298	346	352	446
transcript:AT2G07355.1	2	8990844	8991189	+	346	0	0	5	3	0	3	0	1
transcript:AT2G21187.1	2	9076289	9077494	+	1206	0	0	0	0	0	0	0	0
transcript:AT2G21187.2	2	9076292	9077468	+	1177	0	0	0	0	0	0	0	0
transcript:AT2G21187.3	2	9076590	9077217	+	628	0	0	0	0	0	0	0	0
transcript:AT2G07375.1	2	9086997	9087232	-	236	0	0	0	0	0	0	0	0
transcript:AT2G07385.1	2	9087633	9087989	-	357	0	0	0	0	0	0	0	0
transcript:AT2G07415.1	2	9184422	9184943	+	522	0	0	0	0	0	0	0	0
transcript:AT2G07425.1	2	9213595	9213903	+	309	0	0	2	0	0	0	0	4
transcript:AT2G07435.1	2	9257096	9257415	+	320	0	4	3	1	2	0	1	5
transcript:AT2G07445.1	2	9258716	9258942	-	227	0	0	0	0	0	0	0	0
transcript:AT2G07475.1	2	9353383	9354717	+	1335	527	717	515	675	537	479	722	786
transcript:AT2G07485.1	2	9362602	9362910	-	309	6	10	10	5	2	2	10	7
transcript:AT2G07495.1	2	9363817	9364086	+	270	70	108	91	95	119	98	72	85
transcript:AT2G07515.1	2	9389725	9390526	+	802	194	242	170	208	229	234	200	236
transcript:AT2G07525.1	2	9430577	9430967	-	391	0	0	0	0	0	0	0	0
transcript:AT2G07535.1	2	9431751	9431984	+	234	0	0	0	0	0	0	0	0
transcript:AT2G07545.1	2	9432221	9432641	-	421	0	0	0	0	0	0	0	0
transcript:AT2G07555.1	2	9481548	9482100	-	553	0	0	0	0	0	0	0	0
transcript:AT2G07585.1	2	9549145	9550342	-	1198	26	16	38	26	5	42	20	18
transcript:AT2G07595.1	2	9549923	9550378	+	456	0	0	0	0	0	0	0	0
transcript:AT2G07645.1	2	9591789	9592305	-	517	0	0	0	0	0	0	0	0
transcript:AT2G07805.1	2	9604211	9604488	-	278	21	26	56	42	42	56	20	27
transcript:AT2G07840.1	2	9614748	9614994	+	247	0	0	0	0	0	0	0	0
transcript:AT2G07845.1	2	9665550	9666686	+	1137	154	197	172	229	168	157	226	158
transcript:AT2G22821.1	2	9721132	9721960	+	829	14	12	6	14	4	2	12	16
transcript:AT2G07850.1	2	9732473	9733328	+	856	64	64	41	61	70	71	72	53
transcript:AT2G22955.1	2	9770700	9771553	-	854	0	0	0	0	0	0	0	0
transcript:AT2G22955.2	2	9770901	9771149	-	249	0	0	0	0	0	0	0	0
transcript:AT2G07855.1	2	9791892	9792186	-	295	0	0	4	0	0	0	0	0
transcript:AT2G23040.2	2	9808590	9810073	-	1484	0	0	0	0	0	0	0	0
transcript:AT2G23040.3	2	9808590	9810073	-	1484	0	0	0	0	0	0	0	0
transcript:AT2G23040.4	2	9808590	9810073	-	1484	0	0	0	0	0	0	0	0
transcript:AT2G23040.7	2	9808624	9810089	-	1466	0	0	0	0	0	0	0	0
transcript:AT2G23040.6	2	9808624	9810089	-	1466	0	0	0	0	0	0	0	0
transcript:AT2G23040.5	2	9808624	9810089	-	1466	0	0	0	0	0	0	0	0
transcript:AT2G23040.1	2	9808635	9809868	-	1234	0	0	0	0	0	0	0	0
transcript:AT2G07860.1	2	9819622	9819962	-	341	0	0	0	0	0	0	0	0
transcript:AT2G07865.1	2	9820590	9820832	-	243	0	0	0	0	0	0	0	0
transcript:AT2G07870.1	2	9820590	9820832	+	243	0	0	0	0	0	0	0	0
transcript:AT2G07875.1	2	9829803	9830074	+	272	142	166	158	173	316	280	182	207
transcript:AT2G07885.1	2	9850973	9851565	-	593	0	0	0	0	0	0	0	0
transcript:AT2G07890.1	2	9855388	9855804	+	417	0	0	0	0	0	0	0	0
transcript:AT2G07900.1	2	9932687	9933019	+	333	0	0	0	0	0	0	0	0
transcript:AT2G07905.1	2	9985187	9985455	+	269	0	0	0	0	0	0	0	0
transcript:AT2G07925.1	2	10041358	10041633	+	276	0	0	0	0	0	0	0	0
transcript:AT2G07935.1	2	10049946	10050346	-	401	0	0	0	0	0	0	0	0
transcript:AT2G07940.1	2	10056417	10056645	+	229	0	0	0	0	0	0	0	0
transcript:AT2G23672.1	2	10063065	10064078	+	1014	995	1091	1376	1232	1277	1495	809	960
transcript:AT2G07945.1	2	10095055	10095854	+	800	0	0	0	0	0	0	0	0
transcript:AT2G07950.1	2	10097774	10098172	-	399	12	12	12	11	16	14	6	6
transcript:AT2G07950.2	2	10099357	10099646	-	290	26	45	46	45	58	26	34	40
transcript:AT2G07960.1	2	10158083	10158323	+	241	0	0	0	0	2	0	1	0
transcript:AT2G07965.1	2	10186404	10186668	+	265	1	1	0	0	5	0	3	0
transcript:AT2G07970.1	2	10256466	10256824	+	359	0	0	1	0	0	0	0	0
transcript:AT2G07985.1	2	10298459	10298690	-	232	0	0	0	0	0	0	0	0
transcript:AT2G07990.1	2	10308264	10308536	+	273	0	0	0	0	0	0	0	0
transcript:AT2G07995.1	2	10309056	10309383	-	328	0	0	0	0	0	0	0	0
transcript:AT2G08000.1	2	10344296	10345523	-	1228	4	20	4	6	10	14	6	6
transcript:AT2G08005.1	2	10350397	10350998	+	602	0	0	0	0	1	0	0	0
transcript:AT2G08010.1	2	10350647	10350892	-	246	0	0	0	0	0	0	0	0
transcript:AT2G08020.1	2	10361342	10361859	-	518	8	10	6	8	3	3	2	10
transcript:AT2G08025.1	2	10366098	10366614	+	517	40	66	42	60	102	87	42	64
transcript:AT2G08030.1	2	10395418	10395661	-	244	0	0	0	0	0	0	0	0
transcript:AT2G08040.1	2	10404149	10404354	-	206	0	0	0	0	0	0	0	0
transcript:AT2G08045.1	2	10407660	10408541	+	882	0	0	4	0	2	2	0	0
transcript:AT2G08050.1	2	10409380	10409695	+	316	0	0	0	0	0	0	0	0
transcript:AT2G08055.1	2	10413243	10413489	-	247	0	0	0	0	0	0	0	0
transcript:AT2G24545.1	2	10425306	10427661	-	2356	12	3	3	6	3	5	2	2
transcript:AT2G24545.2	2	10425818	10427263	-	1446	0	0	0	0	0	0	0	0
transcript:AT2G24545.3	2	10426353	10427603	-	1251	0	0	0	0	0	0	0	0
transcript:AT2G24592.1	2	10451325	10451807	+	483	122	137	141	98	118	161	102	151
transcript:AT2G24755.1	2	10541727	10546672	-	4946	0	0	0	0	0	0	0	0
transcript:AT2G24755.2	2	10541738	10549434	-	7697	0	0	0	0	0	0	0	0
transcript:AT2G24755.3	2	10542465	10549445	-	6981	0	0	0	0	0	0	0	0
transcript:AT2G24755.4	2	10546748	10549493	-	2746	0	0	0	0	0	1	0	0
transcript:AT2G08060.1	2	10576287	10576766	-	480	629	709	726	759	839	900	613	532
transcript:AT2G08075.1	2	10591327	10591536	+	210	0	0	0	0	0	0	0	0
transcript:AT2G08070.1	2	10591327	10591570	-	244	0	0	0	0	0	0	0	0
transcript:AT2G08085.1	2	10642284	10642541	+	258	0	0	0	0	0	0	0	0
transcript:AT2G08090.1	2	10643158	10643357	-	200	0	0	0	0	1	0	0	0
transcript:AT2G08095.1	2	10651084	10651440	+	357	2	2	0	4	0	0	2	0
transcript:AT2G08100.1	2	10675263	10675747	+	485	5	6	6	6	6	6	4	12
transcript:AT2G08105.1	2	10687188	10687505	-	318	0	0	0	0	0	0	0	0
transcript:AT2G08110.1	2	10687906	10688159	+	254	0	0	0	0	0	0	0	0
transcript:AT2G08115.1	2	10692188	10692392	-	205	0	0	0	0	0	0	0	0
transcript:AT2G08120.1	2	10720032	10720553	-	522	2	0	10	0	6	3	2	0
transcript:AT2G08125.1	2	10732917	10733237	+	321	0	0	1	0	0	0	0	0
transcript:AT2G08130.1	2	10762742	10763264	+	523	78	108	93	104	135	131	62	112
transcript:AT2G26355.1	2	11220708	11221535	+	828	382	392	396	331	325	427	433	434
transcript:AT2G26692.1	2	11350517	11351293	+	777	70	83	31	66	52	32	61	62
transcript:AT2G08150.1	2	11359186	11359800	-	615	0	0	0	0	0	0	0	0
transcript:AT2G08155.1	2	11360496	11360698	-	203	0	0	0	0	0	0	0	0
transcript:AT2G08160.1	2	11361270	11361518	+	249	0	0	0	0	0	0	0	0
transcript:AT2G08165.1	2	11362197	11362426	+	230	0	0	1	0	0	0	0	0
transcript:AT2G08175.1	2	11408804	11409308	-	505	0	0	0	0	0	0	0	0
transcript:AT2G08180.1	2	11409844	11410075	-	232	0	2	6	3	2	6	2	2
transcript:AT2G26882.1	2	11460219	11461021	+	803	0	0	0	0	0	0	0	0
transcript:AT2G08190.1	2	11509082	11509384	-	303	0	0	0	0	0	0	0	0
transcript:AT2G08195.1	2	11719064	11719337	-	274	0	0	0	0	0	0	0	0
transcript:AT2G08200.1	2	11719102	11719337	+	236	0	0	0	0	0	0	0	0
transcript:AT2G08210.1	2	11829756	11830015	-	260	0	0	0	0	0	0	0	0
transcript:AT2G08215.1	2	11941296	11941533	+	238	0	0	0	0	0	0	0	0
transcript:AT2G08220.1	2	11953652	11955213	+	1562	76	75	55	38	16	8	70	116
transcript:AT2G08230.1	2	11954741	11954995	-	255	0	0	0	0	0	0	0	0
transcript:AT2G08240.1	2	12009870	12010152	+	283	0	0	0	0	0	0	0	0
transcript:AT2G08245.1	2	12027275	12027767	+	493	0	0	0	0	0	0	0	0
transcript:AT2G08250.1	2	12027424	12027798	-	375	0	0	0	0	0	0	0	0
transcript:AT2G08255.1	2	12042707	12043103	-	397	0	0	0	2	0	4	0	0
transcript:AT2G08260.1	2	12049444	12049677	-	234	0	0	0	0	0	0	0	0
transcript:AT2G08265.1	2	12146987	12147188	+	202	0	0	0	0	0	0	0	0
transcript:AT2G08270.1	2	12264171	12264788	-	618	0	0	0	0	0	0	0	0
transcript:AT2G08280.1	2	12270827	12271102	-	276	0	0	0	0	0	0	0	0
transcript:AT2G08285.1	2	12273208	12273445	-	238	0	0	0	0	0	0	0	0
transcript:AT2G08290.1	2	12319123	12319548	-	426	0	0	0	0	2	0	0	0
transcript:AT2G08295.1	2	12349250	12349610	+	361	0	2	0	0	0	2	0	0
transcript:AT2G08300.1	2	12393105	12393718	-	614	0	0	0	0	0	0	0	0
transcript:AT2G08305.1	2	12430229	12430600	-	372	0	0	0	0	0	0	0	0
transcript:AT2G08310.1	2	12454631	12454839	-	209	1	2	1	0	0	0	2	0
transcript:AT2G08315.1	2	12500424	12500884	+	461	0	0	0	0	0	0	0	0
transcript:AT2G08320.1	2	12516291	12516881	+	591	0	0	0	0	0	0	0	0
transcript:AT2G08335.1	2	12544285	12544515	+	231	32	26	32	24	45	43	30	36
transcript:AT2G08340.1	2	12618261	12618896	+	636	646	668	750	998	939	876	492	375
transcript:AT2G08345.1	2	12640366	12640959	-	594	91	96	157	106	210	165	85	132
transcript:AT2G08350.1	2	12641404	12641923	+	520	53	47	66	81	72	103	39	63
transcript:AT2G08355.1	2	12774478	12774774	-	297	0	0	0	0	0	0	0	0
transcript:AT2G08360.1	2	12818935	12819291	+	357	0	0	0	0	0	0	0	1
transcript:AT2G08365.1	2	12866937	12867184	-	248	0	1	0	0	0	0	0	0
transcript:AT2G30362.1	2	12937012	12939335	+	2324	45	44	28	50	48	37	61	34
transcript:AT2G30362.2	2	12937351	12939638	+	2288	0	0	0	0	0	0	0	0
transcript:AT2G30362.3	2	12938647	12939746	+	1100	0	0	0	0	0	0	0	0
transcript:AT2G08380.1	2	12947614	12947966	+	353	0	0	0	0	1	0	0	1
transcript:AT2G08385.1	2	12957986	12958335	-	350	2	1	0	4	0	1	0	0
transcript:AT2G08395.1	2	13007796	13008079	+	284	0	0	0	0	0	0	0	0
transcript:AT2G08400.1	2	13008056	13008260	-	205	0	0	0	0	0	0	0	0
transcript:AT2G08405.1	2	13041977	13042396	+	420	25	35	1	17	0	0	5	2
transcript:AT2G08410.1	2	13052821	13053052	+	232	0	0	2	0	0	0	0	0
transcript:AT2G08415.1	2	13167501	13167733	+	233	0	0	0	0	0	0	0	0
transcript:AT2G08420.1	2	13176007	13176207	-	201	1947	2244	1773	2511	1072	1163	2042	2095
transcript:AT2G08425.1	2	13177942	13178385	+	444	53	71	57	77	47	68	78	69
transcript:AT2G30984.1	2	13186544	13187253	-	710	0	0	0	0	0	0	2	0
transcript:AT2G08430.1	2	13351623	13352218	-	596	0	0	0	1	0	0	0	0
transcript:AT2G08435.1	2	13383986	13384606	+	621	70	84	72	71	221	211	70	92
transcript:AT2G08435.2	2	13384892	13385739	+	848	48	53	74	61	170	143	36	65
transcript:AT2G08440.1	2	13439460	13439753	+	294	89	119	103	93	190	172	75	75
transcript:AT2G31751.1	2	13497140	13502275	-	5136	0	0	0	0	0	0	0	0
transcript:AT2G31751.2	2	13497140	13502275	-	5136	0	0	0	0	0	0	0	0
transcript:AT2G31751.3	2	13499341	13502114	-	2774	0	0	0	0	0	0	0	0
transcript:AT2G31751.4	2	13500815	13501792	-	978	0	0	0	0	0	0	0	0
transcript:AT2G31751.5	2	13500958	13502275	-	1318	0	0	0	0	0	0	0	0
transcript:AT2G08445.1	2	13503212	13503632	+	421	4	4	6	5	7	6	6	6
transcript:AT2G08450.1	2	13503534	13503920	-	387	2	10	5	4	4	0	5	8
transcript:AT2G08460.1	2	13504372	13505327	+	956	0	0	0	0	0	0	0	0
transcript:AT2G08455.1	2	13504372	13505361	-	990	0	1	0	0	0	0	1	0
transcript:AT2G08465.1	2	13507321	13507689	+	369	0	0	2	0	0	0	0	0
transcript:AT2G08470.1	2	13519805	13520069	-	265	237	320	406	370	339	380	219	214
transcript:AT2G08480.1	2	13558573	13559164	+	592	266	317	328	371	151	165	208	308
transcript:AT2G08485.1	2	13569782	13570121	+	340	12	4	6	8	5	16	7	10
transcript:AT2G08490.1	2	13570926	13571129	-	204	0	0	0	0	0	0	0	1
transcript:AT2G08495.1	2	13576860	13577104	+	245	0	0	0	0	0	0	0	0
transcript:AT2G08500.1	2	13588567	13588913	-	347	43	46	40	36	19	24	41	30
transcript:AT2G32179.1	2	13671841	13673376	+	1536	0	0	1	0	0	0	0	0
transcript:AT2G32179.2	2	13672252	13673249	+	998	0	0	0	0	0	0	0	0
transcript:AT2G08505.1	2	13703238	13703773	-	536	0	0	4	0	0	0	0	0
transcript:AT2G08510.1	2	13707681	13707882	-	202	0	0	0	0	0	0	0	0
transcript:AT2G08515.1	2	13707718	13707966	+	249	0	0	0	0	0	0	0	0
transcript:AT2G32315.1	2	13726299	13726700	-	402	0	1	1	0	2	2	0	0
transcript:AT2G08520.1	2	13787531	13787741	-	211	2	1	0	0	0	0	1	0
transcript:AT2G08525.1	2	13789829	13790077	+	249	423	428	364	501	307	286	322	459
transcript:AT2G08530.1	2	13851146	13851371	-	226	5	4	6	12	0	6	1	8
transcript:AT2G08535.1	2	13856123	13856487	+	365	5	0	0	0	12	15	3	0
transcript:AT2G08540.1	2	13904259	13904494	-	236	0	0	0	0	0	2	0	0
transcript:AT2G08545.1	2	13911531	13911850	+	320	0	1	1	0	1	0	0	0
transcript:AT2G08550.1	2	13932080	13932327	+	248	0	0	0	0	0	0	0	0
transcript:AT2G33051.1	2	14021653	14024497	-	2845	0	0	0	0	0	0	0	0
transcript:AT2G33051.2	2	14021653	14024497	-	2845	0	0	0	0	0	0	0	0
transcript:AT2G33051.3	2	14021653	14025082	-	3430	0	0	0	0	0	0	0	0
transcript:AT2G33051.6	2	14021677	14025239	-	3563	0	0	0	0	0	0	0	0
transcript:AT2G33051.5	2	14021677	14025239	-	3563	0	0	0	0	0	0	0	0
transcript:AT2G33051.4	2	14021677	14025239	-	3563	0	0	0	0	0	0	0	0
transcript:AT2G33051.7	2	14021683	14025239	-	3557	0	0	0	0	0	0	0	0
transcript:AT2G33051.9	2	14021689	14025133	-	3445	0	0	0	0	0	0	0	0
transcript:AT2G33051.8	2	14021689	14025133	-	3445	0	0	0	0	0	0	0	0
transcript:AT2G08560.1	2	14105912	14106377	-	466	3	2	0	6	0	7	0	4
transcript:AT2G08565.1	2	14108389	14108588	-	200	0	0	0	0	0	0	0	0
transcript:AT2G08570.1	2	14125216	14125537	+	322	11	21	16	21	9	19	15	14
transcript:AT2G08575.1	2	14151929	14152661	-	733	20	35	33	44	26	25	32	29
transcript:AT2G08590.1	2	14191427	14191638	+	212	0	0	0	0	0	0	0	0
transcript:AT2G08595.1	2	14234065	14234517	-	453	16	15	41	32	30	20	25	33
transcript:AT2G08620.1	2	14292697	14292901	-	205	0	0	0	0	0	0	0	0
transcript:AT2G08625.1	2	14292697	14292972	+	276	0	0	0	0	0	0	0	0
transcript:AT2G08630.1	2	14303896	14304224	-	329	2	0	0	0	0	0	0	0
transcript:AT2G33815.1	2	14305008	14306053	-	1046	0	0	0	0	0	0	0	0
transcript:AT2G33815.2	2	14305008	14306053	-	1046	0	0	0	0	0	0	0	0
transcript:AT2G08635.1	2	14317684	14318201	-	518	127	147	136	145	221	298	144	145
transcript:AT2G08640.1	2	14319617	14320199	+	583	0	0	2	1	0	0	0	1
transcript:AT2G08645.1	2	14336659	14337138	+	480	0	0	0	0	0	0	0	0
transcript:AT2G08650.1	2	14393410	14394346	+	937	73	48	100	55	113	138	72	53
transcript:AT2G08655.1	2	14431358	14432022	+	665	18	24	38	16	3	8	27	28
transcript:AT2G08660.1	2	14514311	14515918	+	1608	29	18	17	28	17	15	15	35
transcript:AT2G08665.1	2	14522522	14523568	+	1047	19584	20351	24642	35805	8677	13717	22583	13710
transcript:AT2G08670.1	2	14633148	14633382	+	235	0	0	0	0	0	0	0	0
transcript:AT2G08675.1	2	14647718	14648014	-	297	0	0	0	0	6	0	0	0
transcript:AT2G08680.1	2	14667355	14667571	-	217	140	155	99	123	44	59	162	370
transcript:AT2G08685.1	2	14674048	14674445	+	398	66	55	94	108	126	116	73	78
transcript:AT2G08690.1	2	14706844	14707426	+	583	2	5	3	2	14	1	2	0
transcript:AT2G08695.1	2	14727596	14727803	-	208	25	16	8	15	3	6	9	23
transcript:AT2G08700.1	2	14730929	14731137	+	209	0	4	6	5	0	0	3	0
transcript:AT2G08705.1	2	14731204	14731534	-	331	1	3	0	0	1	1	0	0
transcript:AT2G08710.1	2	14826200	14826440	-	241	0	0	0	0	0	0	0	0
transcript:AT2G08715.1	2	14835066	14835342	-	277	0	0	0	0	0	0	0	0
transcript:AT2G08720.1	2	14839843	14840063	+	221	0	0	0	0	0	0	0	0
transcript:AT2G08730.1	2	14899911	14900597	+	687	87	70	74	68	30	19	57	35
transcript:AT2G08735.1	2	14907257	14907716	+	460	2	6	2	4	1	16	0	0
transcript:AT2G35637.1	2	14982534	14984339	-	1806	0	0	0	0	0	0	0	0
transcript:AT2G35637.2	2	14982577	14984339	-	1763	0	0	0	0	0	0	0	0
transcript:AT2G35637.3	2	14982608	14983998	-	1391	0	0	0	0	0	0	0	0
transcript:AT2G08740.1	2	14989786	14990082	-	297	54	59	43	59	40	34	50	68
transcript:AT2G08750.1	2	14998444	14998752	+	309	497	658	516	638	669	620	502	514
transcript:AT2G35738.4	2	15023487	15026809	+	3323	0	0	0	0	0	0	0	0
transcript:AT2G35738.1	2	15023487	15026809	+	3323	0	0	0	0	0	0	0	0
transcript:AT2G35738.5	2	15023487	15026809	+	3323	0	0	0	0	0	0	0	0
transcript:AT2G35738.3	2	15023487	15026809	+	3323	0	0	0	0	0	0	0	0
transcript:AT2G35738.2	2	15023487	15026809	+	3323	0	0	0	0	0	0	0	0
transcript:AT2G35738.6	2	15023500	15026809	+	3310	0	0	0	0	0	0	0	0
transcript:AT2G35738.7	2	15023505	15026812	+	3308	0	0	0	0	0	0	0	0
transcript:AT2G35738.8	2	15023559	15024286	+	728	0	0	0	0	0	0	0	0
transcript:AT2G35859.1	2	15059337	15061100	-	1764	362	485	599	553	298	373	340	462
transcript:AT2G08775.1	2	15066113	15066962	+	850	1	2	0	4	0	0	0	0
transcript:AT2G35945.1	2	15090519	15091764	+	1246	495	763	689	908	1583	1320	518	709
transcript:AT2G08780.1	2	15192766	15193609	-	844	310	356	308	425	343	187	431	236
transcript:AT2G08790.1	2	15253704	15253937	-	234	0	0	0	0	0	0	0	0
transcript:AT2G08795.1	2	15271877	15272103	+	227	7	4	3	11	13	5	7	17
transcript:AT2G08800.1	2	15306547	15306780	+	234	2	0	0	0	0	0	0	0
transcript:AT2G08805.1	2	15345441	15345655	+	215	3	0	0	1	0	0	0	0
transcript:AT2G08815.1	2	15359785	15360137	-	353	6	10	9	5	3	1	3	8
transcript:AT2G08820.1	2	15403144	15403901	-	758	0	6	6	6	108	52	1	0
transcript:AT2G08825.1	2	15403296	15403618	+	323	0	0	0	0	0	0	0	0
transcript:AT2G36792.2	2	15420065	15422088	+	2024	0	0	0	0	0	0	0	0
transcript:AT2G36792.1	2	15420065	15422088	+	2024	0	0	0	0	0	0	0	0
transcript:AT2G36792.3	2	15420135	15422073	+	1939	0	0	0	0	0	0	0	0
transcript:AT2G36792.4	2	15420881	15421964	+	1084	0	0	0	0	0	0	0	0
transcript:AT2G08830.1	2	15441317	15441670	+	354	0	0	0	0	0	0	1	0
transcript:AT2G08835.1	2	15441610	15441844	-	235	0	0	0	0	0	0	0	0
transcript:AT2G08845.1	2	15522405	15522677	-	273	0	0	0	0	0	0	0	0
transcript:AT2G08850.1	2	15566356	15566812	+	457	0	2	0	0	0	0	0	0
transcript:AT2G08865.1	2	15671397	15672248	+	852	207	206	181	221	151	139	177	196
transcript:AT2G37362.1	2	15673559	15676081	+	2523	275	351	337	433	174	188	253	372
transcript:AT2G08870.1	2	15690271	15690507	+	237	0	0	0	0	0	0	0	0
transcript:AT2G08875.1	2	15732608	15732998	+	391	0	0	0	0	0	0	0	0
transcript:AT2G08880.1	2	15734908	15735118	+	211	0	0	0	0	0	0	0	0
transcript:AT2G37555.1	2	15756722	15758279	+	1558	372	437	430	495	572	455	392	578
transcript:AT2G08885.1	2	15821694	15821999	-	306	0	0	0	0	0	0	0	0
transcript:AT2G08890.1	2	15867639	15867841	+	203	0	0	0	0	0	0	0	0
transcript:AT2G08895.1	2	15880560	15880874	-	315	6	4	2	0	0	0	0	0
transcript:AT2G08920.1	2	15926909	15927142	+	234	0	0	0	0	0	0	0	0
transcript:AT2G08925.1	2	15931885	15932102	-	218	0	0	0	0	0	0	0	0
transcript:AT2G08930.1	2	15967183	15967576	+	394	0	0	0	0	7	0	0	4
transcript:AT2G08935.1	2	15977314	15977515	-	202	0	0	0	0	0	0	0	0
transcript:AT2G08940.1	2	15994271	15994517	+	247	0	0	0	0	0	0	0	0
transcript:AT2G08945.1	2	16051529	16051733	-	205	0	0	0	0	0	0	0	0
transcript:AT2G08950.1	2	16052331	16052941	+	611	0	1	0	0	0	0	0	0
transcript:AT2G08955.1	2	16063206	16063973	+	768	0	0	0	0	0	0	0	1
transcript:AT2G08960.1	2	16067894	16068098	+	205	1	3	1	2	18	4	1	4
transcript:AT2G08965.1	2	16108698	16108969	-	272	99	142	63	134	72	36	30	13
transcript:AT2G08970.1	2	16145437	16145684	+	248	0	0	0	0	0	0	0	0
transcript:AT2G08975.1	2	16160108	16160431	+	324	0	0	0	0	0	0	0	0
transcript:AT2G08980.1	2	16240917	16241117	-	201	0	0	0	0	0	0	0	0
transcript:AT2G08985.1	2	16269224	16269506	+	283	0	0	0	0	0	0	0	0
transcript:AT2G08990.1	2	16289180	16289567	+	388	0	0	0	0	0	0	0	0
transcript:AT2G08995.1	2	16305974	16306173	-	200	0	0	0	0	0	0	0	0
transcript:AT2G09005.1	2	16328852	16329115	+	264	0	0	0	0	0	0	0	0
transcript:AT2G09010.1	2	16339187	16339531	-	345	0	0	0	0	0	0	0	0
transcript:AT2G09015.1	2	16379256	16379461	+	206	0	0	0	0	0	0	0	0
transcript:AT2G09020.1	2	16379294	16379534	-	241	0	0	0	0	0	0	0	0
transcript:AT2G09025.1	2	16400296	16400711	-	416	15	24	17	21	26	20	20	19
transcript:AT2G09040.1	2	16435909	16436561	+	653	0	0	0	0	0	0	0	0
transcript:AT2G09050.1	2	16485621	16486092	+	472	0	0	0	0	1	0	0	0
transcript:AT2G09055.1	2	16489714	16490023	-	310	4	5	4	1	6	11	9	2
