Geneid	WT_AGO1-1	WT_AGO1-2	ago1-1	ago1-2
gene:AT2G15430	335	373	405	501
gene:AT2G15440	98	106	60	80
gene:AT2G15450	0	1	1	0
gene:AT2G15460	0	0	0	0
gene:AT2G15470	0	0	0	0
gene:AT2G15480	391	520	917	760
gene:AT2G15490	0	0	0	0
gene:AT2G15500	4	2	0	0
gene:AT2G15530	441	532	665	565
gene:AT2G15535	0	0	0	0
gene:AT2G15560	523	528	556	566
gene:AT2G15570	256	359	367	402
gene:AT2G15580	813	849	705	813
gene:AT2G15590	4	4	1	0
gene:AT2G15610	0	0	0	0
gene:AT2G15620	6310	7537	4018	4992
gene:AT2G15630	83	68	72	48
gene:AT2G15640	0	0	0	0
gene:AT2G15660	0	0	0	0
gene:AT2G15670	1	0	1	1
gene:AT2G15680	0	0	0	0
gene:AT2G15690	565	624	826	855
gene:AT2G15695	595	627	559	526
gene:AT2G15710	0	0	0	0
gene:AT2G15730	89	96	93	80
gene:AT2G15740	0	0	0	0
gene:AT2G15760	12	30	162	156
gene:AT2G15770	0	0	0	0
gene:AT2G15780	0	0	14	7
gene:AT2G15790	138	196	254	238
gene:AT2G15820	461	512	485	496
gene:AT2G15830	114	137	81	74
gene:AT2G15860	473	505	775	621
gene:AT2G15880	1770	1670	264	145
gene:AT2G15890	8519	9724	3330	2626
gene:AT2G15900	590	801	681	662
gene:AT2G15910	489	505	424	477
gene:AT2G15960	3036	2864	798	839
gene:AT2G15970	2407	2829	1923	2299
gene:AT2G15980	107	107	125	97
gene:AT2G16005	114	91	19	46
gene:AT2G16015	0	0	0	0
gene:AT2G16016	0	0	0	0
gene:AT2G16018	0	0	1	0
gene:AT2G16019	0	0	0	0
gene:AT2G16020	0	0	0	0
gene:AT2G16030	0	0	2	1
gene:AT2G16040	0	2	2	0
gene:AT2G16050	70	92	113	73
gene:AT2G16060	66	67	362	310
gene:AT2G16070	359	378	407	388
gene:AT2G16090	204	260	265	279
gene:AT2G16120	0	0	0	0
gene:AT2G16130	0	0	0	0
gene:AT2G16190	0	6	0	4
gene:AT2G16200	0	0	0	0
gene:AT2G16210	0	0	4	0
gene:AT2G16220	0	0	0	0
gene:AT2G16225	0	0	0	0
gene:AT2G16230	12	13	14	14
gene:AT2G16250	315	338	243	246
gene:AT2G16270	162	155	142	163
gene:AT2G16280	2062	2397	985	921
gene:AT2G16290	0	0	0	0
gene:AT2G16300	0	0	0	0
gene:AT2G16340	0	0	0	0
gene:AT2G16365	1131	1119	1224	1120
gene:AT2G16360	0	0	0	0
gene:AT2G16370	456	443	613	551
gene:AT2G16380	322	381	209	189
gene:AT2G16385	28	33	25	23
gene:AT2G16390	184	254	212	162
gene:AT2G16400	722	960	738	687
gene:AT2G16405	285	351	448	367
gene:AT2G16430	355	598	3431	3068
gene:AT2G16440	200	254	471	388
gene:AT2G16450	3	0	0	0
gene:AT2G16460	142	148	218	256
gene:AT2G16485	1133	1475	1578	1545
gene:AT2G16490	0	0	1	1
gene:AT2G16500	1669	2066	2374	2206
gene:AT2G16505	0	0	3	2
gene:AT2G16510	1334	1598	2171	2188
gene:AT2G16520	0	0	0	0
gene:AT2G16530	91	136	192	198
gene:AT2G16535	0	0	0	0
gene:AT2G16570	82	86	127	158
gene:AT2G16580	11	23	6	12
gene:AT2G16575	0	0	0	0
gene:AT2G16586	353	271	308	183
gene:AT2G16592	0	0	0	0
gene:AT2G16594	0	0	0	0
gene:AT2G16595	54	77	117	117
gene:AT2G16600	6462	7241	21895	23868
gene:AT2G16620	0	0	0	0
gene:AT2G16630	146	237	601	737
gene:AT2G16640	2235	2664	2608	2453
gene:AT2G16650	328	355	308	326
gene:AT2G16660	4429	4999	6906	10325
gene:AT2G16676	0	0	0	0
gene:AT2G16700	483	422	1313	1394
gene:AT2G16710	286	389	582	569
gene:AT2G16720	118	133	307	304
gene:AT2G16730	0	0	0	0
gene:AT2G16740	208	310	388	379
gene:AT2G16750	179	254	226	178
gene:AT2G16760	27	28	33	22
gene:AT2G16770	81	127	147	142
gene:AT2G16780	355	392	481	398
gene:AT2G16790	69	96	160	79
gene:AT2G16800	596	667	494	559
gene:AT2G16810	0	0	0	0
gene:AT2G16835	0	0	0	0
gene:AT2G16850	251	334	196	226
gene:AT2G16860	623	822	897	945
gene:AT2G16870	37	62	132	161
gene:AT2G16880	229	248	308	280
gene:AT2G16890	86	93	257	196
gene:AT2G16900	274	334	626	429
gene:AT2G16910	8	5	2	4
gene:AT2G16920	489	559	711	670
gene:AT2G16930	376	419	472	489
gene:AT2G16940	1240	1382	1397	1404
gene:AT2G16950	946	1214	1457	1380
gene:AT2G16953	0	2	0	0
gene:AT2G16960	0	1	1	0
gene:AT2G16970	11	22	1	2
gene:AT2G16980	59	60	42	47
gene:AT2G16990	71	42	42	39
gene:AT2G17000	0	0	0	6
gene:AT2G17010	6	8	2	2
gene:AT2G17020	419	541	482	343
gene:AT2G17030	166	207	215	198
gene:AT2G17033	689	791	641	653
gene:AT2G17036	46	64	10	5
gene:AT2G17040	168	217	955	838
gene:AT2G17043	0	0	0	0
gene:AT2G17050	13	17	23	8
gene:AT2G17055	0	1	5	6
gene:AT2G17060	13	13	13	21
gene:AT2G17070	12	8	4	10
gene:AT2G17080	18	16	14	20
gene:AT2G17090	0	0	0	0
gene:AT2G17110	281	341	358	325
gene:AT2G17120	347	417	1238	1044
gene:AT2G17130	395	538	1048	945
gene:AT2G17140	80	88	94	119
gene:AT2G17150	237	293	364	351
gene:AT2G17160	0	0	0	0
gene:AT2G17170	0	0	0	0
gene:AT2G17180	0	0	0	0
gene:AT2G17190	886	1236	1607	1570
gene:AT2G17200	1197	1427	2030	1781
gene:AT2G17210	33	45	34	10
gene:AT2G17220	409	518	1197	961
gene:AT2G17230	1517	1705	852	755
gene:AT2G17240	799	888	946	1050
gene:AT2G17250	258	330	535	577
gene:AT2G17260	75	76	43	62
gene:AT2G17265	582	624	648	660
gene:AT2G17270	53	91	36	52
gene:AT2G17280	125	154	926	909
gene:AT2G17290	523	730	1105	951
gene:AT2G17300	297	352	64	62
gene:AT2G17305	0	0	0	0
gene:AT2G17310	0	0	0	0
gene:AT2G17320	275	254	275	274
gene:AT2G17340	612	764	604	626
gene:AT2G17350	272	297	301	346
gene:AT2G17360	3268	3722	4437	4593
gene:AT2G17370	208	241	224	227
gene:AT2G17380	379	349	469	437
gene:AT2G17390	1531	1697	2087	2154
gene:AT2G17410	864	1091	952	992
gene:AT2G17420	1413	1806	2438	2246
gene:AT2G17430	25	44	19	22
gene:AT2G17440	509	623	668	653
gene:AT2G17442	14	33	24	34
gene:AT2G17450	686	785	410	389
gene:AT2G17470	35	23	18	6
gene:AT2G17480	370	498	761	767
gene:AT2G17500	1636	2051	864	526
gene:AT2G17510	672	874	632	726
gene:AT2G17520	913	917	1273	1038
gene:AT2G17525	92	130	121	108
gene:AT2G17530	314	421	521	502
gene:AT2G17540	349	295	244	289
gene:AT2G17550	646	680	778	775
gene:AT2G17560	436	456	758	695
gene:AT2G17570	125	158	174	133
gene:AT2G17580	270	263	327	351
gene:AT2G17590	4	10	2	0
gene:AT2G17600	0	0	0	0
gene:AT2G17620	23	39	52	58
gene:AT2G17630	208	232	514	730
gene:AT2G17640	164	229	244	233
gene:AT2G17650	156	160	80	77
gene:AT2G17660	27	5	6	0
gene:AT2G17670	161	205	166	182
gene:AT2G17680	0	0	2	0
gene:AT2G17690	0	0	0	0
gene:AT2G17695	587	705	585	711
gene:AT2G17700	322	401	461	508
gene:AT2G17705	172	222	190	191
gene:AT2G17710	170	253	118	114
gene:AT2G17720	483	622	1924	1656
gene:AT2G17723	0	0	4	0
gene:AT2G17730	177	204	691	581
gene:AT2G17740	0	5	513	542
gene:AT2G17750	0	0	0	0
gene:AT2G17760	397	387	1013	943
gene:AT2G17770	26	24	58	36
gene:AT2G17780	259	298	220	254
gene:AT2G17785	0	0	0	0
gene:AT2G17787	170	243	141	121
gene:AT2G17790	606	668	1206	1055
gene:AT2G17800	255	404	330	323
gene:AT2G17820	494	653	1755	1482
gene:AT2G17830	68	70	48	35
gene:AT2G17840	994	1087	1164	1069
gene:AT2G17845	0	0	2	2
gene:AT2G17850	2	4	6	9
gene:AT2G17860	4	0	2	9
gene:AT2G17870	668	750	770	617
gene:AT2G17880	329	360	35	36
gene:AT2G17890	2	14	0	0
gene:AT2G17900	70	85	70	80
gene:AT2G17905	0	0	0	0
gene:AT2G17920	0	1	2	0
gene:AT2G17930	1699	2343	3049	2297
gene:AT2G17940	0	2	6	9
gene:AT2G17950	0	0	0	1
gene:AT2G17960	0	0	0	3
gene:AT2G17970	169	153	276	253
gene:AT2G17972	240	288	301	368
gene:AT2G17975	78	68	180	133
gene:AT2G17980	803	1010	1421	1236
gene:AT2G17990	686	771	875	798
gene:AT2G18000	24	33	53	50
gene:AT2G18010	0	2	0	4
gene:AT2G18020	4873	5472	6841	7276
gene:AT2G18025	2	3	6	4
gene:AT2G18030	187	243	322	324
gene:AT2G18040	1206	1325	1823	1671
gene:AT2G18050	1363	1183	578	478
gene:AT2G18060	11	13	13	36
gene:AT2G18070	0	0	0	0
gene:AT2G18080	0	0	0	0
gene:AT2G18090	1045	1370	1581	1345
gene:AT2G18100	44	42	53	46
gene:AT2G18110	859	907	1355	1669
gene:AT2G18120	14	20	23	14
gene:AT2G18130	0	0	0	0
gene:AT2G18140	6	2	20	16
gene:AT2G18150	79	125	1723	1111
gene:AT2G18160	1679	2023	1360	1544
gene:AT2G18170	528	668	782	971
gene:AT2G18180	34	9	2	4
gene:AT2G18190	23	19	6	2
gene:AT2G18193	767	670	291	284
gene:AT2G18196	54	99	146	105
gene:AT2G18200	0	0	0	0
gene:AT2G18210	44	48	44	28
gene:AT2G18220	317	457	543	479
gene:AT2G18230	289	426	297	347
gene:AT2G18240	138	181	180	235
gene:AT2G18245	201	237	207	203
gene:AT2G18250	136	181	247	225
gene:AT2G18260	41	58	9	14
gene:AT2G18280	1679	1821	1030	1035
gene:AT2G18270	0	0	0	0
gene:AT2G18290	196	216	177	200
gene:AT2G18300	746	995	55	83
gene:AT2G18320	0	0	4	2
gene:AT2G18328	91	107	76	57
gene:AT2G18330	234	302	388	411
gene:AT2G18340	0	0	0	0
gene:AT2G18350	62	71	131	80
gene:AT2G18360	45	79	73	79
gene:AT2G18370	218	241	294	299
gene:AT2G18380	65	60	30	20
gene:AT2G18390	295	295	390	434
gene:AT2G18400	159	195	264	313
gene:AT2G18410	133	146	169	148
gene:AT2G18420	0	2	0	0
gene:AT2G18450	41	31	10	15
gene:AT2G18460	2	1	0	1
gene:AT2G18465	106	136	132	135
gene:AT2G18470	23	49	2	4
gene:AT2G18480	20	23	6	0
gene:AT2G18490	6	2	0	0
gene:AT2G18500	32	59	81	93
gene:AT2G18510	518	579	721	816
gene:AT2G18520	80	87	127	104
gene:AT2G18530	2	0	40	56
gene:AT2G18540	0	0	6	0
gene:AT2G18550	19	18	28	3
gene:AT2G18560	288	276	125	156
gene:AT2G18570	132	174	260	194
gene:AT2G18590	0	2	50	43
gene:AT2G18600	22	38	86	112
gene:AT2G18620	18	14	20	16
gene:AT2G18630	393	478	437	409
gene:AT2G18640	0	2	0	0
gene:AT2G18650	38	47	72	69
gene:AT2G18660	2	10	2558	1324
gene:AT2G18670	286	316	338	288
gene:AT2G18680	60	42	51	48
gene:AT2G18685	0	0	0	0
gene:AT2G18690	108	152	2756	1904
gene:AT2G18700	5084	5741	1404	859
gene:AT2G18710	1879	2273	1075	1146
gene:AT2G18720	0	4	2	0
gene:AT2G18721	0	0	0	0
gene:AT2G18730	510	546	847	743
gene:AT2G18740	362	446	551	529
gene:AT2G18750	1687	1878	1928	1612
gene:AT2G18760	293	296	292	303
gene:AT2G18770	192	165	267	212
gene:AT2G18780	28	42	38	50
gene:AT2G18790	1131	1397	2262	2056
gene:AT2G18800	28	29	6	10
gene:AT2G18810	0	0	0	0
gene:AT2G18830	0	0	2	0
gene:AT2G18840	249	288	440	410
gene:AT2G18850	170	204	183	152
gene:AT2G18860	320	395	283	261
gene:AT2G18870	2	1	2	4
gene:AT2G18876	203	261	259	193
gene:AT2G18880	0	0	0	0
gene:AT2G18890	121	184	89	34
gene:AT2G18900	424	576	511	447
gene:AT2G18910	260	280	304	266
gene:AT2G18915	422	485	353	314
gene:AT2G18920	0	0	0	0
gene:AT2G18938	4	6	2	10
gene:AT2G18940	838	1031	807	833
gene:AT2G18950	395	485	1384	1318
gene:AT2G18960	17495	20931	22205	17910
gene:AT2G18969	0	0	1	0
gene:AT2G18970	1	0	3	2
gene:AT2G18980	295	368	132	117
gene:AT2G18990	163	175	333	300
gene:AT2G19000	0	0	1	0
gene:AT2G19010	0	0	0	0
gene:AT2G19020	0	0	0	0
gene:AT2G19030	0	0	0	0
gene:AT2G19040	0	0	0	0
gene:AT2G19045	0	0	0	0
gene:AT2G19050	0	4	0	2
gene:AT2G19060	2	8	6	2
gene:AT2G19070	0	0	0	0
gene:AT2G19080	367	498	611	511
gene:AT2G19090	107	156	177	122
gene:AT2G19110	844	903	1256	1103
gene:AT2G19120	93	121	161	129
gene:AT2G19130	191	273	753	602
gene:AT2G19146	1	0	3	0
gene:AT2G19150	8	14	4	4
gene:AT2G19160	275	289	390	279
gene:AT2G19170	193	248	359	352
gene:AT2G19180	389	425	376	399
gene:AT2G19190	6	6	2618	1665
gene:AT2G19210	0	0	0	0
gene:AT2G19220	2	0	1	0
gene:AT2G19230	0	0	0	0
gene:AT2G19240	15	48	16	11
gene:AT2G19260	218	257	263	243
gene:AT2G19270	496	483	606	588
gene:AT2G19280	169	234	145	195
gene:AT2G19290	0	0	0	0
gene:AT2G19300	0	0	0	0
gene:AT2G19310	1052	1038	859	966
gene:AT2G19320	0	0	4	2
gene:AT2G19330	7	5	6	1
gene:AT2G19340	124	134	177	187
gene:AT2G19350	109	117	140	92
gene:AT2G19360	0	0	0	0
gene:AT2G19365	0	0	0	0
gene:AT2G19380	55	54	73	68
gene:AT2G19385	144	188	234	245
gene:AT2G19390	345	439	572	521
gene:AT2G19400	86	96	51	66
gene:AT2G19410	4	13	4	4
gene:AT2G19420	0	0	0	2
gene:AT2G19430	208	241	218	220
gene:AT2G19440	4	15	14	17
gene:AT2G19450	386	619	609	522
gene:AT2G19460	69	90	85	103
gene:AT2G19470	623	842	865	897
gene:AT2G19480	2496	3010	3457	3425
gene:AT2G19490	98	119	134	129
gene:AT2G19500	0	0	8	4
gene:AT2G19510	0	0	0	0
gene:AT2G19520	707	785	946	1030
gene:AT2G19530	49	35	60	60
gene:AT2G19540	963	1320	1078	1013
gene:AT2G19550	11	11	5	17
gene:AT2G19560	188	225	264	181
gene:AT2G19570	450	485	2748	2205
gene:AT2G19580	110	94	114	146
gene:AT2G19590	130	194	295	194
gene:AT2G19600	242	296	321	340
gene:AT2G19610	0	2	0	4
gene:AT2G19620	111	151	111	148
gene:AT2G19630	0	0	0	0
gene:AT2G19640	194	173	224	229
gene:AT2G19650	20	39	92	70
gene:AT2G19660	42	42	30	18
gene:AT2G19670	114	145	140	142
gene:AT2G19680	270	291	454	522
gene:AT2G19690	32	44	47	47
gene:AT2G19700	0	0	0	0
gene:AT2G19710	417	418	480	329
gene:AT2G19720	118	108	142	179
gene:AT2G19730	1958	2447	2638	3051
gene:AT2G19740	940	1069	1533	1514
gene:AT2G19750	671	782	1021	1012
gene:AT2G19760	677	794	989	965
gene:AT2G19770	0	0	0	0
gene:AT2G19780	82	105	71	76
gene:AT2G19790	378	405	589	564
gene:AT2G19800	795	713	627	850
gene:AT2G19802	0	0	0	0
gene:AT2G19810	840	871	308	169
gene:AT2G19820	0	0	0	0
gene:AT2G19830	838	961	925	788
gene:AT2G19850	0	2	0	0
gene:AT2G19860	386	480	311	352
gene:AT2G19870	605	685	661	645
gene:AT2G19880	429	625	1121	810
gene:AT2G19890	6	0	0	0
gene:AT2G19893	0	2	0	0
gene:AT2G19900	22	7	67	55
gene:AT2G19910	36	56	118	105
gene:AT2G19920	19	18	49	49
gene:AT2G19930	134	179	130	118
gene:AT2G19940	506	663	847	923
gene:AT2G19950	533	651	776	683
gene:AT2G19960	6	6	0	0
gene:AT2G19970	156	246	253	162
gene:AT2G19980	4	2	12	12
gene:AT2G19990	48	62	137	80
gene:AT2G20000	379	408	543	484
gene:AT2G20010	380	544	853	717
gene:AT2G20020	922	1063	891	906
gene:AT2G20030	8	15	4	2
gene:AT2G20050	1902	2041	1512	1471
gene:AT2G20060	563	713	810	910
gene:AT2G20070	0	0	0	0
gene:AT2G20080	41	60	12	14
gene:AT2G20100	85	107	90	71
gene:AT2G20110	78	67	96	71
gene:AT2G20120	474	588	434	437
gene:AT2G20130	303	345	340	290
gene:AT2G20140	635	862	965	890
gene:AT2G20142	47	81	297	267
gene:AT2G20150	6	14	3	2
gene:AT2G20160	0	2	0	0
gene:AT2G20170	2	0	2	1
gene:AT2G20180	385	438	177	158
gene:AT2G20190	1552	1926	1889	1669
gene:AT2G20208	0	0	0	0
gene:AT2G20210	71	103	59	58
gene:AT2G20230	1346	1497	698	800
gene:AT2G20240	198	235	129	152
gene:AT2G20250	46	40	49	61
gene:AT2G20260	4068	4550	2308	3473
gene:AT2G20270	556	603	539	677
gene:AT2G20280	775	909	1238	1140
gene:AT2G20290	195	240	280	327
gene:AT2G20300	408	575	381	507
gene:AT2G20310	206	247	168	155
gene:AT2G20320	340	371	623	504
gene:AT2G20330	751	840	1032	895
gene:AT2G20340	264	350	275	231
gene:AT2G20350	0	4	0	0
gene:AT2G20360	1316	1605	2515	2517
gene:AT2G20362	22	26	12	8
gene:AT2G20370	500	578	1064	934
gene:AT2G20380	0	2	0	0
gene:AT2G20390	174	251	333	303
gene:AT2G20400	95	155	195	124
gene:AT2G20410	148	210	186	228
gene:AT2G20420	1556	1789	3122	2875
gene:AT2G20430	0	1	0	0
gene:AT2G20440	135	116	184	117
gene:AT2G20450	709	756	755	846
gene:AT2G20463	0	0	0	0
gene:AT2G20465	0	0	0	0
gene:AT2G20470	3	2	2	2
gene:AT2G20480	37	24	39	28
gene:AT2G20490	331	426	476	434
gene:AT2G20495	75	87	87	68
gene:AT2G20500	85	95	57	53
gene:AT2G20510	11	19	11	9
gene:AT2G20515	66	82	113	127
gene:AT2G20520	46	48	0	0
gene:AT2G20530	519	615	832	849
gene:AT2G20540	15	40	43	46
gene:AT2G20550	90	121	71	77
gene:AT2G20560	627	445	273	238
gene:AT2G20562	15	38	46	42
gene:AT2G20570	379	551	1133	1439
gene:AT2G20580	1733	2124	2392	2424
gene:AT2G20585	104	108	95	93
gene:AT2G20590	26	35	43	76
gene:AT2G20595	0	0	0	0
gene:AT2G20597	0	0	0	0
gene:AT2G20605	0	0	0	0
gene:AT2G20610	1529	1766	3310	3281
gene:AT2G20613	0	0	0	0
gene:AT2G20616	2	0	0	0
gene:AT2G20618	0	0	0	0
gene:AT2G20619	0	0	0	0
gene:AT2G20620	0	0	0	0
gene:AT2G20625	0	0	0	0
gene:AT2G20630	1059	1274	2226	2114
gene:AT2G20635	49	57	84	66
gene:AT2G20650	121	160	182	119
gene:AT2G20660	0	0	0	0
gene:AT2G20670	9782	10065	3484	2169
gene:AT2G20680	162	168	155	148
gene:AT2G20690	808	844	1144	1174
gene:AT2G20700	5	6	0	2
gene:AT2G20710	47	64	86	72
gene:AT2G20720	38	42	22	14
gene:AT2G20725	371	435	370	369
gene:AT2G20740	415	520	348	304
gene:AT2G20750	54	71	18	28
gene:AT2G20760	1280	1644	2520	2608
gene:AT2G20770	60	87	55	30
gene:AT2G20780	276	351	454	347
gene:AT2G20790	413	516	771	721
gene:AT2G20784	0	0	0	0
gene:AT2G20800	137	136	2	6
gene:AT2G20805	2	0	0	0
gene:AT2G20810	316	459	405	376
gene:AT2G20815	51	71	58	41
gene:AT2G20820	820	874	1519	1436
gene:AT2G20825	0	1	20	2
gene:AT2G20830	493	572	424	457
gene:AT2G20835	53	63	10	0
gene:AT2G20840	165	220	220	178
gene:AT2G20850	402	499	896	639
gene:AT2G20860	2025	2258	2280	2452
gene:AT2G20870	4	2	1	0
gene:AT2G20873	0	0	0	0
gene:AT2G20875	20	17	4	2
gene:AT2G20880	54	61	2	6
gene:AT2G20890	5334	5954	4128	5016
gene:AT2G20900	323	467	474	376
gene:AT2G20920	913	1070	650	697
gene:AT2G20921	0	0	0	0
gene:AT2G20930	214	291	395	436
gene:AT2G20940	104	150	154	129
gene:AT2G20950	473	603	489	403
gene:AT2G20960	1376	1642	2085	1830
gene:AT2G20970	2	5	0	0
gene:AT2G20980	22	52	64	91
gene:AT2G20990	3717	4287	3957	4049
gene:AT2G21010	5	20	11	14
gene:AT2G21030	11	8	5	4
gene:AT2G21040	0	0	1	2
gene:AT2G21045	213	278	100	129
gene:AT2G21050	358	398	275	273
gene:AT2G21060	602	565	679	540
gene:AT2G21070	146	176	134	163
gene:AT2G21080	169	204	114	88
gene:AT2G21090	102	137	146	154
gene:AT2G21100	52	50	40	68
gene:AT2G21105	0	0	0	0
gene:AT2G21110	0	0	0	0
gene:AT2G21120	681	781	544	524
gene:AT2G21130	612	805	679	705
gene:AT2G21140	900	941	194	227
gene:AT2G21150	291	285	370	327
gene:AT2G21160	1214	1423	2387	2485
gene:AT2G21170	3510	4175	4997	5646
gene:AT2G21180	105	103	201	172
gene:AT2G21185	120	160	237	236
gene:AT2G21190	535	659	756	556
gene:AT2G21195	77	110	95	117
gene:AT2G21200	15	8	1	7
gene:AT2G21210	293	308	279	553
gene:AT2G21220	6	0	9	18
gene:AT2G21230	370	537	532	431
gene:AT2G21235	0	0	2	1
gene:AT2G21237	0	0	0	0
gene:AT2G21240	593	701	675	648
gene:AT2G21250	1205	1365	3207	3074
gene:AT2G21260	33	38	125	85
gene:AT2G21270	538	722	1141	1120
gene:AT2G21280	575	752	629	682
gene:AT2G21290	314	296	386	458
gene:AT2G21300	747	821	852	756
gene:AT2G21320	27	27	30	26
gene:AT2G21330	6139	7709	6668	7706
gene:AT2G21340	574	694	460	483
gene:AT2G21350	15	37	41	39
gene:AT2G21370	393	441	278	408
gene:AT2G21380	795	1077	927	825
gene:AT2G21385	818	1063	604	770
gene:AT2G21390	2660	3241	5103	4413
gene:AT2G21400	0	4	4	1
gene:AT2G21410	1039	1362	1819	1600
gene:AT2G21420	2	2	2	0
gene:AT2G21430	30	50	30	20
gene:AT2G21440	749	951	1017	905
gene:AT2G21450	2	2	0	0
gene:AT2G21455	0	0	0	1
gene:AT2G21465	0	0	0	0
gene:AT2G21470	713	702	1025	925
gene:AT2G21480	0	0	0	0
gene:AT2G21490	0	0	18	2
gene:AT2G21500	234	321	452	366
gene:AT2G21510	8	12	113	93
gene:AT2G21520	1354	1750	2807	2605
gene:AT2G21530	1248	1550	1095	1212
gene:AT2G21540	192	252	96	93
gene:AT2G21550	31	43	44	24
gene:AT2G21560	106	135	167	125
gene:AT2G21580	1205	1437	1732	1988
gene:AT2G21590	76	71	153	158
gene:AT2G21595	0	0	0	0
gene:AT2G21600	545	712	583	603
gene:AT2G21610	4	4	0	0
gene:AT2G21620	1460	1811	2690	2082
gene:AT2G21630	134	171	200	195
gene:AT2G21640	315	231	110	188
gene:AT2G21650	3	2	7	6
gene:AT2G21655	0	0	0	0
gene:AT2G21660	27669	29947	38276	39253
gene:AT2G21680	0	0	0	0
gene:AT2G21690	0	0	0	0
gene:AT2G21710	207	171	142	154
gene:AT2G21720	2	0	2	6
gene:AT2G21725	0	0	0	0
gene:AT2G21727	0	0	0	0
gene:AT2G21730	18	20	9	1
gene:AT2G21740	0	0	0	0
gene:AT2G21750	0	0	0	0
gene:AT2G21770	24	51	62	48
gene:AT2G21780	2	2	0	2
gene:AT2G21790	781	1015	1562	1526
gene:AT2G21800	21	30	46	47
gene:AT2G21810	0	0	0	2
gene:AT2G21820	8	2	8	0
gene:AT2G21830	114	147	86	112
gene:AT2G21840	92	121	105	93
gene:AT2G21850	91	92	177	157
gene:AT2G21860	599	685	674	712
gene:AT2G21870	2369	2900	4970	5152
gene:AT2G21880	70	55	33	30
gene:AT2G21890	10	12	6	1
gene:AT2G21900	0	0	8	2
gene:AT2G21910	0	1	0	0
gene:AT2G21920	0	0	0	0
gene:AT2G21930	0	2	2	0
gene:AT2G21940	198	208	205	284
gene:AT2G21950	541	739	564	498
gene:AT2G21960	893	1138	809	908
gene:AT2G21970	1290	1454	1425	1415
gene:AT2G21980	0	0	0	0
gene:AT2G21990	0	4	0	2
gene:AT2G22000	32	44	13	22
gene:AT2G22010	1002	1305	1166	952
gene:AT2G22030	0	0	0	0
gene:AT2G22040	0	0	0	0
gene:AT2G22050	0	0	4	0
gene:AT2G22055	0	0	0	0
gene:AT2G22060	0	0	0	2
gene:AT2G22070	42	64	35	56
gene:AT2G22080	638	811	697	755
gene:AT2G22090	271	322	330	289
gene:AT2G22088	0	0	0	0
gene:AT2G22100	151	208	226	274
gene:AT2G22120	226	269	293	260
gene:AT2G22121	0	0	0	0
gene:AT2G22122	213	316	28	25
gene:AT2G22125	2264	2885	2249	2052
gene:AT2G22140	18	19	83	112
gene:AT2G22145	0	0	0	0
gene:AT2G22155	0	0	0	0
gene:AT2G22160	0	0	0	0
gene:AT2G22170	758	860	637	839
gene:AT2G22180	1	0	0	0
gene:AT2G22190	76	120	31	64
gene:AT2G22200	46	46	8	2
gene:AT2G22230	338	412	385	486
gene:AT2G22240	173	181	127	121
gene:AT2G22241	0	0	0	0
gene:AT2G22250	270	269	660	574
gene:AT2G22260	51	59	72	52
gene:AT2G22270	171	201	156	163
gene:AT2G22290	7	1	0	2
gene:AT2G22300	1727	2251	2012	1517
gene:AT2G22310	139	109	154	163
gene:AT2G22320	0	0	0	0
gene:AT2G22330	1263	1686	590	621
gene:AT2G22340	1	0	0	1
gene:AT2G22345	0	0	0	0
gene:AT2G22360	659	799	715	747
gene:AT2G22370	72	102	95	118
gene:AT2G22400	1156	1410	1351	1274
gene:AT2G22410	30	90	57	72
gene:AT2G22420	203	219	513	478
gene:AT2G22425	271	370	693	764
gene:AT2G22426	0	0	4	0
gene:AT2G22430	2015	2232	4100	4023
gene:AT2G22440	0	0	0	0
gene:AT2G22450	823	872	730	739
gene:AT2G22460	0	2	0	0
gene:AT2G22465	0	0	0	0
gene:AT2G22470	270	314	1017	852
gene:AT2G22475	269	287	514	435
gene:AT2G22480	438	577	1182	1093
gene:AT2G22490	306	402	766	752
gene:AT2G22500	224	290	1949	1710
gene:AT2G22510	354	367	172	169
gene:AT2G22520	0	0	0	0
gene:AT2G22530	149	203	218	231
gene:AT2G22540	662	739	1038	993
gene:AT2G22560	146	161	286	254
gene:AT2G22570	137	133	195	238
gene:AT2G22590	54	79	88	59
gene:AT2G22600	14	13	16	21
gene:AT2G22610	141	165	266	263
gene:AT2G22620	49	58	81	45
gene:AT2G22630	25	22	7	6
gene:AT2G22640	202	186	179	185
gene:AT2G22650	111	118	86	95
gene:AT2G22660	1748	2097	2585	2145
gene:AT2G22670	2667	3080	1787	1785
gene:AT2G22680	280	343	231	176
gene:AT2G22690	144	176	232	178
gene:AT2G22720	905	1229	953	868
gene:AT2G22730	32	39	26	12
gene:AT2G22740	364	450	395	354
gene:AT2G22750	2	0	0	6
gene:AT2G22760	4	14	2	2
gene:AT2G22770	568	616	256	201
gene:AT2G22780	922	1232	2271	2239
gene:AT2G22790	60	80	36	54
gene:AT2G22795	603	972	1420	1530
gene:AT2G22800	78	83	54	69
gene:AT2G22805	0	0	0	0
gene:AT2G22807	0	0	0	0
gene:AT2G22810	0	4	2	0
gene:AT2G22820	2	2	1	2
gene:AT2G22830	78	128	114	133
gene:AT2G22840	221	214	1371	1449
gene:AT2G22850	67	67	73	75
gene:AT2G22860	14	22	169	145
gene:AT2G22870	210	275	216	295
