Geneid	ago1-1	ago1-2	deltaN-1	deltaN-2
gene:AT4G27885	0	0	0	0
gene:AT4G07925	0	1	0	0
gene:AT4G07955	0	0	0	0
gene:AT4G07975	4037	3973	4110	5832
gene:AT4G07985	0	0	0	0
gene:AT4G28162	8	28	38	44
gene:AT4G08005	1	1	0	2
gene:AT4G08015	40	37	93	104
gene:AT4G28362	0	0	0	0
gene:AT4G28652	368	320	434	516
gene:AT4G28915	0	0	0	0
gene:AT4G08045	0	2	0	0
gene:AT4G08055	142	93	79	72
gene:AT4G08065	0	0	0	0
gene:AT4G08075	0	0	0	0
gene:AT4G08085	0	0	0	0
gene:AT4G08125	2	1	1	3
gene:AT4G08155	5	2	3	1
gene:AT4G08165	2	0	4	3
gene:AT4G08175	1	5	3	0
gene:AT4G29415	0	0	0	0
gene:AT4G08185	0	0	2	0
gene:AT4G08195	0	0	0	0
gene:AT4G08205	0	0	0	0
gene:AT4G08215	0	0	0	0
gene:AT4G08225	101	133	80	127
gene:AT4G08235	5	5	4	8
gene:AT4G08245	243	195	166	168
gene:AT4G08255	45	32	43	27
gene:AT4G08265	0	1	0	0
gene:AT4G08285	21	5	0	5
gene:AT4G08295	10	5	5	7
gene:AT4G08305	187	283	138	135
gene:AT4G08315	2	3	8	2
gene:AT4G08325	0	0	0	0
gene:AT4G08335	20	21	20	26
gene:AT4G08355	0	0	0	0
gene:AT4G30872	0	0	0	0
gene:AT4G08365	0	0	0	0
gene:AT4G08385	0	0	0	0
gene:AT4G30975	34	28	16	19
gene:AT4G30972	0	0	0	0
gene:AT4G08415	1	0	0	0
gene:AT4G08425	29	23	36	26
gene:AT4G31075	0	0	0	0
gene:AT4G31248	256	215	161	143
gene:AT4G31265	0	0	0	0
gene:AT4G08435	0	0	0	0
gene:AT4G08445	0	0	0	0
gene:AT4G08465	1	0	0	0
gene:AT4G08475	0	0	0	0
gene:AT4G08495	0	0	0	0
gene:AT4G31398	63	65	51	32
gene:AT4G08505	70	37	28	31
gene:AT4G31408	46	54	35	71
gene:AT4G08515	0	0	0	0
gene:AT4G31695	0	0	0	0
gene:AT4G08525	0	0	2	0
gene:AT4G08565	0	0	0	0
gene:AT4G08575	83	104	117	139
gene:AT4G31877	2	0	1	2
gene:AT4G31895	0	0	0	0
gene:AT4G08585	0	0	0	1
gene:AT4G08595	0	0	0	0
gene:AT4G08615	2	0	0	1
gene:AT4G08625	0	0	2	0
gene:AT4G08635	0	0	0	3
gene:AT4G32265	0	0	0	0
gene:AT4G08665	0	0	0	0
gene:AT4G32445	0	0	0	0
gene:AT4G32475	0	1	0	0
gene:AT4G08705	44	38	17	27
gene:AT4G32765	0	0	0	0
gene:AT4G08715	0	0	0	0
gene:AT4G08725	0	0	0	0
gene:AT4G08755	26	30	16	18
gene:AT4G08775	19	21	22	22
gene:AT4G08785	126	105	104	79
gene:AT4G08795	377	374	559	442
gene:AT4G08805	81	97	56	59
gene:AT4G08815	127	199	539	367
gene:AT4G08825	52	50	63	73
gene:AT4G08835	2	5	0	0
gene:AT4G08845	0	0	0	0
gene:AT4G08855	0	0	0	0
gene:AT4G08865	0	0	0	0
gene:AT4G34035	0	0	0	0
gene:AT4G08885	0	0	0	0
gene:AT4G08915	0	4	0	0
gene:AT4G34071	1	0	0	0
gene:AT4G08925	140	182	86	88
gene:AT4G08935	51	33	68	56
gene:AT4G08955	0	0	0	0
gene:AT4G08965	0	0	0	0
gene:AT4G08975	0	0	0	0
gene:AT4G34332	0	0	0	3
gene:AT4G08985	2	8	83	44
gene:AT4G34415	0	2	0	0
gene:AT4G09005	0	0	0	0
gene:AT4G34695	0	0	0	0
gene:AT4G09015	0	0	0	0
gene:AT4G09025	0	0	0	0
gene:AT4G09045	0	0	0	0
gene:AT4G09055	0	0	0	0
gene:AT4G34975	0	0	0	0
gene:AT4G09065	0	0	0	0
gene:AT4G09075	0	0	0	0
gene:AT4G09085	0	0	0	0
gene:AT4G09105	0	0	2	0
gene:AT4G09115	0	0	0	0
gene:AT4G09125	0	0	0	0
gene:AT4G09135	7	32	6	8
gene:AT4G09145	3	3	4	7
gene:AT4G09155	0	0	0	0
gene:AT4G09165	12	10	9	12
gene:AT4G09175	0	0	0	0
gene:AT4G09185	0	0	0	0
gene:AT4G09195	0	0	0	0
gene:AT4G09225	1405	1110	276	366
gene:AT4G09235	0	0	0	0
gene:AT4G09240	2	1	3	2
gene:AT4G36032	361	356	291	315
gene:AT4G36052	119	109	126	125
gene:AT4G36197	0	0	0	0
gene:AT4G09265	0	0	0	2
gene:AT4G36245	0	0	0	0
gene:AT4G09275	0	2	2	0
gene:AT4G09285	0	0	0	0
gene:AT4G09295	0	0	0	0
gene:AT4G09305	0	0	0	0
gene:AT4G09315	0	0	0	0
gene:AT4G09325	0	0	0	0
gene:AT4G09335	1	0	1	0
gene:AT4G36635	0	0	0	0
gene:AT4G36648	3444	2703	1780	2630
gene:AT4G09365	10	11	9	11
gene:AT4G09375	28	25	114	111
gene:AT4G09385	1	0	4	0
gene:AT4G36808	2193	2427	1615	1994
gene:AT4G09395	0	0	0	0
gene:AT4G09405	0	3	4	0
gene:AT4G09415	1	0	0	0
gene:AT4G09445	0	0	0	2
gene:AT4G09475	4	4	8	1
gene:AT4G37175	0	0	0	1
gene:AT4G37225	2	10	8	5
gene:AT4G09485	0	0	0	0
gene:AT4G09495	0	0	0	0
gene:AT4G37432	1114	825	279	267
gene:AT4G37553	170	204	288	290
gene:AT4G09515	1	0	0	0
gene:AT4G09525	0	0	0	0
gene:AT4G09535	24	21	12	19
gene:AT4G09555	0	0	0	2
gene:AT4G09575	0	0	0	0
gene:AT4G09605	0	3	0	1
gene:AT4G09635	0	0	0	0
gene:AT4G09645	0	0	0	0
gene:AT4G09655	0	0	0	0
gene:AT4G09665	0	0	0	0
gene:AT4G37895	168	132	79	62
gene:AT4G09675	0	0	0	0
gene:AT4G09685	110	104	92	105
gene:AT4G38215	257	305	97	86
gene:AT4G09695	1747	2080	1800	1565
gene:AT4G09705	2	0	0	2
gene:AT4G38545	2726	2456	1056	1088
gene:AT4G38552	4839	3882	2299	2751
gene:AT4G09715	168	140	3	0
gene:AT4G09725	0	0	0	0
gene:AT4G09735	0	0	0	0
gene:AT4G09755	0	0	0	0
gene:AT4G09765	0	0	0	0
gene:AT4G38932	580	561	838	802
gene:AT4G09785	80	88	92	94
gene:AT4G09815	322	251	289	307
gene:AT4G09825	0	0	0	0
gene:AT4G39195	0	0	0	0
gene:AT4G39345	0	0	2	0
gene:AT4G39361	17	22	17	20
gene:AT4G09845	16	12	14	7
gene:AT4G39363	22	26	36	28
gene:AT4G39364	21	34	31	23
gene:AT4G39366	25	21	35	31
gene:AT4G09855	0	0	0	0
gene:AT4G39404	2	8	2	0
gene:AT4G09865	0	0	0	0
gene:AT4G09885	0	4	0	0
gene:AT4G09895	0	0	0	0
gene:AT4G39615	0	0	0	0
gene:AT4G39672	0	1	0	0
gene:AT4G09905	0	0	0	0
gene:AT4G09915	0	0	0	0
gene:AT4G39838	1488	1542	875	1010
gene:AT4G09925	0	0	0	0
gene:AT4G09935	0	0	0	0
gene:AT4G09945	9	7	0	8
gene:AT4G39865	0	0	0	0
gene:AT4G09955	31	26	27	39
gene:AT4G09975	83	111	210	238
gene:AT4G39985	0	0	0	0
gene:AT4G09985	35	23	30	31
gene:AT4G40065	125	215	244	340
gene:AT4G40085	96	66	85	101
gene:AT4G09995	0	0	2	0
gene:AT5G00730	0	0	0	0
gene:AT5G00735	0	0	0	0
gene:AT5G00740	0	0	0	0
gene:AT5G01175	50	57	55	63
gene:AT5G01215	1035	689	999	1144
gene:AT5G00745	0	0	0	0
gene:AT5G00750	0	7	1	0
gene:AT5G00755	1	5	4	0
gene:AT5G00760	3	7	2	4
gene:AT5G00765	4	2	2	0
gene:AT5G01365	0	0	0	0
gene:AT5G00770	0	2	0	1
gene:AT5G00775	0	0	0	0
gene:AT5G01542	1863	1454	160	104
gene:AT5G00780	15	38	26	39
gene:AT5G01595	8769	8622	1591	1202
gene:AT5G00785	177	232	40	39
gene:AT5G01732	478	450	293	322
gene:AT5G01747	0	0	1	1
gene:AT5G00790	0	0	0	0
gene:AT5G00795	0	0	0	0
gene:AT5G00800	0	0	0	0
gene:AT5G00805	0	0	0	0
gene:AT5G00810	1	1	0	1
gene:AT5G02025	0	0	0	0
gene:AT5G02035	0	0	0	0
gene:AT5G00815	4	14	4	8
gene:AT5G00820	92	91	144	133
gene:AT5G00825	2	4	4	0
gene:AT5G00835	0	0	0	0
gene:AT5G02385	0	0	0	0
gene:AT5G00840	0	0	0	0
gene:AT5G00845	0	0	0	0
gene:AT5G02435	0	0	0	0
gene:AT5G00850	0	0	0	0
gene:AT5G00855	0	2	0	0
gene:AT5G02505	0	0	0	0
gene:AT5G00860	22	4	3	13
gene:AT5G00865	72	100	69	79
gene:AT5G00870	136	149	44	40
gene:AT5G02615	0	0	0	0
gene:AT5G02725	0	0	0	0
gene:AT5G00875	11	6	30	12
gene:AT5G02815	0	0	0	0
gene:AT5G00880	71	100	48	50
gene:AT5G00885	0	0	0	0
gene:AT5G00895	5	6	6	13
gene:AT5G00900	2	2	0	1
gene:AT5G00905	26	40	29	39
gene:AT5G03285	72	78	53	25
gene:AT5G00910	0	0	0	0
gene:AT5G00920	71	70	69	77
gene:AT5G00925	63	46	30	38
gene:AT5G03445	0	0	0	0
gene:AT5G03452	0	0	0	0
gene:AT5G03552	38	36	36	42
gene:AT5G00930	0	0	0	0
gene:AT5G03668	100	124	36	59
gene:AT5G00935	0	0	0	0
gene:AT5G03705	0	0	0	0
gene:AT5G03745	0	0	0	0
gene:AT5G03775	0	0	0	0
gene:AT5G00940	0	0	0	0
gene:AT5G04275	0	0	0	0
gene:AT5G00950	0	0	0	0
gene:AT5G00955	0	0	0	0
gene:AT5G00960	0	0	0	0
gene:AT5G00965	38	34	45	33
gene:AT5G00970	0	0	0	0
gene:AT5G00975	5	10	5	9
gene:AT5G00980	43	49	58	58
gene:AT5G00985	27	8	20	21
gene:AT5G00990	280	237	280	188
gene:AT5G00995	0	0	0	0
gene:AT5G01005	38	45	38	40
gene:AT5G01045	0	11	0	2
gene:AT5G05435	26	32	120	105
gene:AT5G01055	0	2	0	1
gene:AT5G01065	0	0	0	0
gene:AT5G01095	124	99	237	215
gene:AT5G01105	0	0	0	0
gene:AT5G05795	0	0	0	0
gene:AT5G01115	0	0	0	0
gene:AT5G05945	0	1	0	0
gene:AT5G01125	11	12	11	6
gene:AT5G05985	0	0	0	0
gene:AT5G01135	0	1	2	0
gene:AT5G01145	2	4	0	0
gene:AT5G06125	0	0	0	0
gene:AT5G06165	7	10	2	2
gene:AT5G01155	0	0	0	0
gene:AT5G01165	0	0	0	0
gene:AT5G01195	0	0	0	0
gene:AT5G01205	9	10	1	8
gene:AT5G01235	0	0	0	2
gene:AT5G01245	0	0	0	0
gene:AT5G01255	2657	2205	1157	651
gene:AT5G01265	18	20	23	23
gene:AT5G06685	0	0	0	0
gene:AT5G06865	11816	8655	2442	1936
gene:AT5G01275	0	0	0	2
gene:AT5G01285	1	1	4	5
gene:AT5G01295	56	49	31	48
gene:AT5G01315	173	123	119	174
gene:AT5G07135	0	0	0	0
gene:AT5G07152	156	147	118	191
gene:AT5G01325	0	0	0	0
gene:AT5G01345	7	8	6	8
gene:AT5G01375	72	52	68	120
gene:AT5G01385	0	0	2	0
gene:AT5G07315	0	0	0	0
gene:AT5G07322	65	56	115	77
gene:AT5G01395	0	0	0	0
gene:AT5G01405	0	0	0	0
gene:AT5G01415	0	0	0	0
gene:AT5G07625	0	0	0	0
gene:AT5G07675	0	0	0	0
gene:AT5G01425	0	0	0	0
gene:AT5G01435	60	87	70	69
gene:AT5G01455	5	4	9	13
gene:AT5G01465	0	0	0	0
gene:AT5G08075	0	0	0	0
gene:AT5G01475	0	0	0	0
gene:AT5G01485	0	0	0	0
gene:AT5G01495	2	0	0	4
gene:AT5G01505	5	1	0	0
gene:AT5G01515	0	3	0	1
gene:AT5G08185	5	3	3	4
gene:AT5G08210	38	43	23	51
gene:AT5G01535	18	5	19	25
gene:AT5G01545	143	151	186	182
gene:AT5G01555	61	69	59	62
gene:AT5G08712	0	1	0	0
gene:AT5G01565	0	0	0	0
gene:AT5G01575	0	0	0	0
gene:AT5G08717	0	0	0	0
gene:AT5G01585	1	0	0	0
gene:AT5G01605	0	0	0	0
gene:AT5G01615	7	5	12	5
gene:AT5G09345	0	0	0	0
gene:AT5G09443	100	89	94	82
gene:AT5G09585	33	47	8	19
gene:AT5G09655	0	0	0	0
gene:AT5G09755	0	0	0	0
gene:AT5G01635	0	0	0	0
gene:AT5G09975	0	0	0	0
gene:AT5G01645	89	86	74	106
gene:AT5G01655	0	0	0	0
gene:AT5G01665	0	0	1	0
gene:AT5G01675	37	26	19	40
gene:AT5G10235	0	0	0	0
gene:AT5G01685	0	0	0	0
gene:AT5G10278	36	22	18	34
gene:AT5G01695	0	0	0	0
gene:AT5G01705	0	0	0	0
gene:AT5G01725	0	0	0	0
gene:AT5G01735	0	0	0	0
gene:AT5G01745	0	0	0	0
gene:AT5G10455	0	0	0	0
gene:AT5G01755	0	0	0	0
gene:AT5G10525	0	0	0	0
gene:AT5G01765	2953	2813	2350	2387
gene:AT5G01775	11	19	13	10
gene:AT5G01785	0	0	0	0
gene:AT5G10572	0	0	0	0
gene:AT5G01795	0	0	0	0
gene:AT5G01805	0	0	0	0
gene:AT5G01815	361	293	274	127
gene:AT5G01825	0	0	0	0
gene:AT5G01835	992	1022	465	712
gene:AT5G10945	0	0	1	0
gene:AT5G10965	32	33	76	69
gene:AT5G01845	0	0	0	0
gene:AT5G01855	0	0	1	0
gene:AT5G01865	4	1	0	0
gene:AT5G11225	0	0	0	0
gene:AT5G11325	0	0	0	0
gene:AT5G01875	0	0	0	0
gene:AT5G11475	0	0	0	0
gene:AT5G01885	0	0	0	0
gene:AT5G01915	20	11	9	12
gene:AT5G11977	0	0	2	0
gene:AT5G01925	0	0	0	1
gene:AT5G01935	28	30	13	19
gene:AT5G01945	29	31	11	11
gene:AT5G01955	0	0	0	0
gene:AT5G01965	0	0	0	0
gene:AT5G01975	0	0	0	0
gene:AT5G01985	0	0	0	0
gene:AT5G01995	0	0	0	0
gene:AT5G02015	0	0	0	0
gene:AT5G02045	0	0	0	0
gene:AT5G02055	0	0	0	0
gene:AT5G13225	0	0	0	0
gene:AT5G02075	0	0	0	0
gene:AT5G02085	0	0	0	0
gene:AT5G02095	1288	1892	1895	2112
gene:AT5G02105	61	40	46	44
gene:AT5G13845	0	0	0	0
gene:AT5G02115	63	76	67	51
gene:AT5G13887	0	0	2	2
gene:AT5G02125	0	0	0	2
gene:AT5G02135	0	0	0	0
gene:AT5G14035	0	0	0	0
gene:AT5G02145	0	0	0	0
gene:AT5G02155	51	32	417	357
gene:AT5G02175	0	0	0	0
gene:AT5G02185	0	0	0	0
gene:AT5G02195	56	48	51	56
gene:AT5G02205	2	0	0	0
gene:AT5G02215	0	0	0	0
gene:AT5G02225	10	16	15	24
gene:AT5G14495	0	0	0	0
gene:AT5G02245	0	0	0	0
gene:AT5G02255	0	2	1	1
gene:AT5G14545	6	20	55	70
gene:AT5G14565	3	13	4	5
gene:AT5G02265	0	0	0	0
gene:AT5G02275	0	0	0	0
gene:AT5G15022	23	25	10	15
gene:AT5G02295	0	0	0	0
gene:AT5G02305	0	0	0	0
gene:AT5G02315	0	0	0	0
gene:AT5G02325	0	0	0	0
gene:AT5G02335	0	0	0	0
gene:AT5G15175	0	0	0	0
gene:AT5G02345	0	0	0	0
gene:AT5G02355	0	0	0	0
gene:AT5G02365	0	0	0	0
gene:AT5G02375	0	0	0	0
gene:AT5G02395	0	0	0	0
gene:AT5G02405	0	0	0	0
gene:AT5G02415	19	7	4	22
gene:AT5G02425	38	33	34	39
gene:AT5G02445	4	2	1	4
gene:AT5G02455	2	0	8	7
gene:AT5G15805	0	0	0	0
gene:AT5G15815	0	0	0	0
gene:AT5G02465	0	0	0	0
gene:AT5G15833	0	2	0	0
gene:AT5G15845	548	384	301	280
gene:AT5G02485	0	0	0	0
gene:AT5G02495	0	0	0	0
gene:AT5G02515	6	10	42	48
gene:AT5G16235	154	98	30	101
gene:AT5G02525	7	4	5	5
gene:AT5G16375	0	0	0	0
gene:AT5G02535	6	3	0	2
gene:AT5G02555	11	12	25	32
gene:AT5G02565	26	34	4	18
gene:AT5G02575	23	37	17	6
gene:AT5G02595	24	15	25	27
gene:AT5G02605	76	52	51	61
gene:AT5G02635	0	0	0	0
gene:AT5G02645	0	4	0	4
gene:AT5G02655	0	0	0	0
gene:AT5G02665	0	0	0	0
gene:AT5G02675	0	0	0	0
gene:AT5G02685	0	0	0	0
gene:AT5G02695	21	35	34	48
gene:AT5G02705	13	4	4	5
gene:AT5G02715	2	0	0	0
gene:AT5G02735	0	0	0	0
gene:AT5G02745	3	3	1	7
gene:AT5G02755	144	199	99	144
gene:AT5G02765	0	0	0	0
gene:AT5G02775	0	0	0	0
gene:AT5G02785	0	0	0	0
gene:AT5G02795	0	0	0	0
gene:AT5G02805	0	0	0	0
gene:AT5G02825	0	0	0	0
gene:AT5G18005	0	0	0	0
gene:AT5G02835	0	0	0	0
gene:AT5G02855	0	0	0	0
gene:AT5G18015	0	0	0	0
gene:AT5G02865	0	0	0	0
gene:AT5G18085	0	0	0	0
gene:AT5G02875	88	54	77	75
gene:AT5G18245	160	170	258	490
gene:AT5G18255	362	339	480	534
gene:AT5G02885	0	0	1	0
gene:AT5G02895	1303	1001	99	104
gene:AT5G02905	36	23	19	31
gene:AT5G02915	0	0	0	0
gene:AT5G18755	0	0	0	0
gene:AT5G02925	0	0	0	0
gene:AT5G02935	5	19	13	36
gene:AT5G02945	0	0	0	0
gene:AT5G02955	0	0	0	0
gene:AT5G02965	0	0	0	0
gene:AT5G02975	0	0	0	0
gene:AT5G02985	0	0	0	0
gene:AT5G03005	0	0	0	0
gene:AT5G19095	0	0	0	0
gene:AT5G03015	0	0	0	0
gene:AT5G03025	0	0	0	0
gene:AT5G03035	0	0	0	0
gene:AT5G03045	0	0	0	0
gene:AT5G19221	2148	2387	1692	2080
gene:AT5G03055	0	0	0	0
gene:AT5G03065	0	0	0	0
gene:AT5G03075	0	0	0	0
gene:AT5G03085	12	4	1	3
gene:AT5G03095	0	0	0	0
gene:AT5G03105	0	0	0	0
gene:AT5G20225	112	106	120	130
gene:AT5G03115	0	0	0	0
gene:AT5G03125	0	0	0	0
gene:AT5G03135	0	0	0	0
gene:AT5G03145	0	0	0	0
gene:AT5G03155	8	5	9	12
gene:AT5G03165	116	123	46	75
gene:AT5G03175	96	83	52	78
gene:AT5G03185	616	630	529	510
gene:AT5G03195	331	349	257	316
gene:AT5G03205	0	2	0	0
gene:AT5G03215	0	0	0	0
gene:AT5G03225	0	0	0	0
gene:AT5G20852	0	0	0	0
gene:AT5G20854	0	0	0	0
gene:AT5G20856	0	0	0	0
gene:AT5G20858	0	0	0	0
gene:AT5G03235	68	79	87	83
gene:AT5G03245	53	55	55	30
gene:AT5G03255	289	219	20	28
gene:AT5G03265	5	9	3	0
gene:AT5G03275	0	1	2	0
gene:AT5G03295	0	0	0	0
gene:AT5G03305	0	0	0	0
gene:AT5G21378	0	0	0	0
gene:AT5G03315	3	6	21	8
gene:AT5G03325	0	0	0	0
gene:AT5G03335	0	0	0	0
gene:AT5G03375	95	139	103	107
gene:AT5G03385	0	0	0	0
gene:AT5G22315	0	0	0	0
gene:AT5G03395	0	0	0	0
gene:AT5G03405	0	0	0	0
gene:AT5G03425	0	0	0	0
gene:AT5G03465	0	0	0	0
gene:AT5G03475	6	0	7	2
gene:AT5G22788	5	12	6	9
gene:AT5G03485	5	2	2	13
gene:AT5G03515	3	5	3	6
gene:AT5G03525	2	6	7	5
gene:AT5G03535	0	0	0	0
gene:AT5G03565	0	0	0	0
gene:AT5G23065	1	0	2	0
gene:AT5G03575	0	0	0	2
gene:AT5G23155	25	16	28	21
gene:AT5G03585	415	426	218	221
gene:AT5G03595	0	0	0	0
gene:AT5G23410	180	159	130	146
gene:AT5G03605	0	0	0	0
gene:AT5G03615	2	5	628	396
gene:AT5G03625	0	0	0	0
gene:AT5G23665	0	0	0	0
gene:AT5G03635	75	92	71	65
gene:AT5G03645	0	0	0	0
gene:AT5G03685	3	2	0	2
gene:AT5G24205	114	93	11	11
gene:AT5G24206	32	26	7	1
gene:AT5G03695	2	0	5	4
gene:AT5G03715	0	0	0	0
gene:AT5G03735	0	0	0	0
gene:AT5G03755	0	0	0	0
gene:AT5G03765	0	0	0	0
gene:AT5G03785	0	0	0	0
gene:AT5G03805	465	553	360	447
gene:AT5G03815	0	0	0	0
gene:AT5G24735	500	524	760	732
gene:AT5G03825	22	14	11	8
gene:AT5G24825	0	0	0	0
gene:AT5G03835	17	9	14	25
gene:AT5G03845	0	0	0	0
gene:AT5G03875	0	4	0	0
gene:AT5G03915	0	0	0	0
gene:AT5G03925	2	0	0	0
gene:AT5G03935	0	0	0	0
gene:AT5G03945	0	0	0	0
gene:AT5G03955	0	0	0	0
gene:AT5G03965	264	267	279	204
gene:AT5G03975	3	5	4	2
gene:AT5G03985	607	613	705	922
gene:AT5G04005	20	16	21	14
gene:AT5G04015	19	12	14	11
gene:AT5G25585	0	0	0	0
gene:AT5G04025	0	0	0	0
gene:AT5G04035	0	0	0	0
gene:AT5G25625	0	0	0	0
gene:AT5G04055	12	6	15	14
gene:AT5G04065	3	7	3	4
gene:AT5G04075	0	0	0	0
gene:AT5G04085	0	0	0	0
gene:AT5G04105	10	3	8	4
gene:AT5G04115	0	0	0	0
gene:AT5G04125	0	0	0	0
gene:AT5G04135	0	0	0	0
gene:AT5G04145	0	0	0	0
gene:AT5G04165	2	0	4	0
gene:AT5G04175	227	161	16	36
gene:AT5G04185	156	158	70	70
gene:AT5G26038	187	181	85	76
gene:AT5G04195	0	0	0	0
gene:AT5G26146	1	0	0	0
gene:AT5G26147	0	0	0	0
gene:AT5G04205	3	2	3	5
gene:AT5G04215	0	0	0	0
gene:AT5G04225	0	0	0	0
gene:AT5G04245	0	0	0	0
gene:AT5G04255	1	0	0	0
gene:AT5G04305	0	0	2	0
gene:AT5G04315	0	0	0	0
gene:AT5G04325	0	0	0	0
gene:AT5G04335	0	2	0	2
gene:AT5G04345	0	1	0	2
gene:AT5G04355	0	6	0	10
gene:AT5G04365	0	0	0	0
gene:AT5G04375	456	533	426	396
gene:AT5G04385	0	0	0	0
gene:AT5G04405	0	2	2	0
gene:AT5G04415	302	490	126	165
gene:AT5G27715	2	0	0	0
gene:AT5G04425	1	9	3	2
gene:AT5G04435	0	0	0	0
gene:AT5G04445	0	0	0	0
gene:AT5G04455	0	0	0	0
gene:AT5G04465	0	0	0	0
gene:AT5G04495	0	0	0	0
gene:AT5G04505	3	5	3	7
gene:AT5G27807	0	0	0	2
gene:AT5G04515	0	0	0	0
gene:AT5G04525	0	0	0	0
gene:AT5G04545	16	17	5	11
gene:AT5G04575	0	0	0	0
gene:AT5G04585	0	0	0	0
gene:AT5G04595	0	0	0	0
gene:AT5G04605	0	0	0	0
gene:AT5G04615	0	0	0	0
gene:AT5G04625	1	0	2	2
gene:AT5G04635	0	0	0	0
gene:AT5G04665	2	0	1	0
gene:AT5G04675	0	0	0	0
gene:AT5G04685	0	0	0	0
gene:AT5G04695	0	0	0	0
gene:AT5G28262	14	25	17	33
gene:AT5G04705	0	0	0	0
gene:AT5G04715	0	0	1	0
gene:AT5G04725	0	0	0	0
gene:AT5G04745	0	0	0	0
gene:AT5G04755	0	0	0	0
gene:AT5G04765	0	0	0	0
gene:AT5G04775	0	0	0	0
gene:AT5G04785	0	0	1	0
gene:AT5G04795	0	0	0	0
gene:AT5G04815	0	0	0	0
gene:AT5G04825	1	0	0	0
gene:AT5G04845	0	0	0	0
gene:AT5G04855	0	0	0	0
gene:AT5G28824	0	2	0	0
gene:AT5G04865	1	0	0	0
gene:AT5G04905	695	628	851	960
gene:AT5G04915	0	0	0	0
gene:AT5G04925	0	0	0	0
gene:AT5G04935	0	0	0	3
gene:AT5G04945	0	0	0	0
gene:AT5G04955	0	0	0	0
gene:AT5G04965	0	0	0	0
gene:AT5G04975	0	0	0	0
gene:AT5G32017	0	0	0	0
gene:AT5G04985	0	0	0	0
gene:AT5G04995	0	0	0	0
gene:AT5G05005	0	0	0	0
gene:AT5G05015	0	0	0	0
gene:AT5G05035	0	0	0	0
gene:AT5G05045	0	0	0	0
gene:AT5G05055	0	0	0	0
gene:AT5G05065	0	0	0	0
gene:AT5G05075	0	0	0	0
gene:AT5G05095	0	0	0	0
gene:AT5G33399	0	4	4	5
gene:AT5G05105	0	0	0	0
gene:AT5G33439	0	0	0	0
gene:AT5G34871	8	2	5	7
gene:AT5G05125	4	2	5	1
gene:AT5G05135	0	1	0	1
gene:AT5G05155	0	0	0	0
gene:AT5G05175	0	0	0	0
gene:AT5G35407	0	0	0	0
gene:AT5G05185	0	0	0	0
gene:AT5G05195	0	2	0	0
gene:AT5G05205	0	0	0	0
gene:AT5G05215	0	0	0	0
gene:AT5G05235	0	0	0	0
gene:AT5G35605	0	0	0	0
gene:AT5G05255	0	0	0	0
gene:AT5G05265	3	2	0	0
gene:AT5G05275	0	0	0	0
gene:AT5G05295	0	0	0	0
gene:AT5G05315	0	0	0	0
gene:AT5G36002	98	114	187	119
gene:AT5G05325	0	0	0	0
gene:AT5G05335	0	0	0	0
gene:AT5G05375	0	0	0	0
gene:AT5G05385	0	0	0	0
gene:AT5G05395	0	0	0	0
gene:AT5G05415	0	0	0	2
gene:AT5G05425	0	0	2	8
gene:AT5G05445	0	0	0	0
gene:AT5G05455	0	0	0	0
gene:AT5G05465	2	0	0	1
gene:AT5G05475	0	0	0	0
gene:AT5G05485	0	0	0	0
gene:AT5G05495	0	0	0	0
gene:AT5G37485	0	1	9	22
gene:AT5G05505	0	0	0	0
gene:AT5G05515	0	2	0	0
gene:AT5G05525	0	0	0	1
gene:AT5G05535	0	0	0	0
gene:AT5G05545	3	0	5	3
gene:AT5G37795	0	0	0	0
gene:AT5G05555	4	1	0	0
gene:AT5G05565	0	0	0	2
gene:AT5G05585	0	0	0	0
gene:AT5G05605	0	0	0	0
gene:AT5G38005	13	12	29	25
gene:AT5G05625	0	0	0	0
gene:AT5G38155	0	0	0	0
gene:AT5G38212	797	541	241	342
gene:AT5G05645	0	0	0	0
gene:AT5G05665	0	0	0	0
gene:AT5G05685	0	0	0	0
gene:AT5G05695	0	0	0	0
gene:AT5G05705	0	0	0	0
gene:AT5G05745	0	0	0	0
gene:AT5G05725	0	0	0	0
gene:AT5G05755	0	0	0	0
gene:AT5G05765	0	0	0	5
gene:AT5G05785	3	0	0	0
gene:AT5G05805	1	0	1	4
gene:AT5G05815	1	1	6	5
gene:AT5G05835	0	0	0	0
gene:AT5G05825	0	0	0	0
gene:AT5G05845	0	0	0	4
gene:AT5G05855	0	0	0	2
gene:AT5G05865	52	32	0	1
gene:AT5G38905	0	0	0	0
gene:AT5G05875	0	0	0	0
gene:AT5G05885	0	0	0	0
gene:AT5G05895	0	0	0	0
gene:AT5G05905	3	0	0	0
gene:AT5G05915	0	0	0	0
gene:AT5G05925	0	0	0	0
gene:AT5G05935	0	0	0	0
gene:AT5G05955	0	0	0	0
gene:AT5G05975	8	2	0	0
gene:AT5G39535	0	0	0	0
gene:AT5G39635	0	0	2	0
gene:AT5G05995	822	673	19	13
gene:AT5G06005	0	0	0	0
gene:AT5G39693	0	0	1	0
gene:AT5G39895	0	0	0	0
gene:AT5G40275	0	2	0	0
gene:AT5G40316	0	2	0	4
gene:AT5G40348	0	4	33	22
gene:AT5G06015	0	0	0	0
gene:AT5G06025	0	0	0	0
